bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,imageIdCount,description
4,2,0,0,2,0,,,,None,"['Carpet', 'Concrete', 'Hardwood', 'Laminate', 'Linoleum / Vinyl']",['Other'],True,,,"['Dryer', 'Range / Oven', 'Refrigerator']",,,,,False,,,1200.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,"['Metal', 'Wood']",,,,,True,,,,,,,False,0.51 acres,,,,False,713001503880,False,False,,,,Miscellaneous,,,,,,,False,2019,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Britt,,,[],55710,8822 E Point Dr,Britt,MN,47.645579,-92.619362,189000.0,FOR_SALE,34,55710_0,7,"For sale: $189,000. Beautiful cabin on gorgeous Sand Lake with two bedrooms, a half bath, living room, and large Kitchen. Detached Bunk house just above the newly built garage with two bedrooms, a recreational room and beautiful view of the lake. Newly renovated Cedar sauna with a large changing room that provides a great storage area. Large wood shed with ample storage space available. 100 ft of shoreline with a great swimming area and boat access. Large dock to enjoy evening sunsets. It?s a must see, schedule your tour today. Brandon 218-780-2527 or Tabitha 218-410-0543


http://reports.stlouiscountymn.gov/ssrs_wrapper/ShowSSRSReport.aspx?reportPath=/Assessor/PropertyDetails/Main&amp;param1=parcelnum=713-0015-03880&amp;pdf=true"
3,2,0,0,0,0,,,[],,,['Other'],True,['Central'],True,"['Dishwasher', 'Microwave', 'Range/Stove', 'Refrigerator']",,,,True,False,,,2016.0,,,,"['Attached Garage', 'Detached Garage']",,,False,,,False,,False,,,,1,,,,,,['Vinyl'],,,['Panoramic'],,,,,,,,,False,2 acres,,,,False,713001500614,False,False,,,,Single Family,,,,,,,False,,,False,,,,"['Private', 'Drain Field']",,,,,,,,,,,True,False,,,,,Virginia,,Virginia,,Virginia,,,False,Britt,138774,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Fireplace Type', 'value': 'Gas'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'School District', 'value': 'Virginia #706'}, {'name': 'Lot Description', 'value': 'Landscaped, Irregular Lot, Tree Coverage - Heavy, High'}, {'name': 'Fireplace', 'value': 'Yes'}, {'name': 'Fireplaces', 'value': '1'}, {'name': 'Style', 'value': 'Ranch/Rambler'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Parking/Driveway', 'value': 'Driveway - Gravel'}, {'name': 'Disclosures/Docs', 'value': 'Well Disc, Disc./Condition Report'}, {'name': 'Air Conditioning', 'value': 'Central'}, {'name': 'Amenities', 'value': 'Natural Woodwork, Main Floor Laundry, Walk-In Closet, Patio Door, Ceiling Fans, Eat-In Kitchen, Garage Door Opener, Drywalls, Kitchen Center Island, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Gutter/Downspout'}, {'name': 'Basement Style', 'value': 'Slab, Crawl Space'}, {'name': 'Bath Description', 'value': 'Private Master, Full Master, Separate Tub & Shower, Full Main Floor'}, {'name': 'Dining', 'value': 'Breakfast Bar, Combine with Kitchen'}, {'name': 'Heat', 'value': 'Forced Air, Propane, Fireplace'}, {'name': 'Terms', 'value': 'Cash, Conventional, VA DVA, FHA'}, {'name': 'Extra Rooms', 'value': 'Family/Rec, Workshop, See Remarks'}, {'name': 'Outbuildings', 'value': 'Storage Shed, Other Buildings, Workshop'}, {'name': 'Water', 'value': 'Drilled'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Mechanicals', 'value': 'Water Heater-Gas, Water Heater-Electric, Water Softener-Owned, Water Heater-Oil'}, {'name': 'Road Frontage', 'value': 'Paved, Highway'}, {'name': 'Windows', 'value': 'Energy Windows, Vinyl Frame'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'ADA Features', 'value': 'No Stairs Internal, Fully Wheelchair, Wheelchair Ramp'}, {'name': 'Construction Type', 'value': 'Manufactured'}, {'name': 'Internet Options', 'value': 'Satellite'}]",55710,7568 Highway 53,Britt,MN,47.668071,-92.642473,198500.0,FOR_SALE,20,55710_1,7,"For sale: $198,500. Towering Norway Pines are the backdrop for this 2000+ sq. ft. ranch featuring a huge eat-in kitchen with center island. Very private master bedroom with adjoining bath (jet tub/separate shower) and a massive walk-in closet. Living room boasts custom front view windows, patio door to deck and a built-in gas log fireplace with sunken cabinet inserts on each side. Other features include a main level laundry, family room w/ patio door, wheelchair ramp, over sized two-stall garage, heated shop/storage building and so much more!"
3,2,1,1,0,0,,,,Partially finished,"['Carpet', 'Laminate']",['Baseboard'],True,['Other'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1872.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,"['Brick', 'Shingle', 'Wood']",,,,,,,,,,,,False,4.39 acres,,,,False,713001501470,False,False,,,,Single Family,,,,Asphalt,,,False,1996,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Britt,,,[],55710,8509 Tall Pine Rd,Britt,MN,47.655609,-92.58283,209900.0,FOR_SALE,14,55710_2,7,"For sale: $209,900. Greetings!  You are invited to call with questions, to take a tour, or make an offer. 

This comfortable 3-4 bedroom family home is on 4.39 wooded acres in Britt,  9 miles N of Virginia.  Consider &quot;Tall Pine&quot; Road; 3 bedrooms, 2 baths, office, and full basement with plenty of room to relax.  Invite friends and family to gather in the upper 3-season sunroom with a free standing gas fireplace. 
There is plenty of covered parking for all your toys and tools.  Utilize a 2 stall, 24' x 28' newly shingled garage with attached 8' x 28' heated workshop and a 30' x 40' pole building on slab with 2-10' x 40' covered storage areas.  Also a storage shed/could be chicken coop, walking/4 wheeler/snowmobile trails, and garden space.  Extras, too.
The drilled well and septic are compliant. 
Virginia and MIB school bus pick up.  Drive to either end of Lake Vermilion or Giant's Ridge in a half hour, and have easy access to Big Aspen Ski Trail and Taconite Snowmobile Trails."
3,2,2,0,0,0,,,[],,,['Other'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Range/Stove', 'Refrigerator', 'Washer']",,,,,False,,,1512.0,,,,"['Attached Garage', 'Detached Garage']",3,,False,True,,False,,False,,,,1,,,,,,"['Other', 'Wood']",,,,,,,,,,,,False,7.34 acres,,,,False,713001504252,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,Virginia #706,,Virginia #706,,Virginia #706,,,False,Britt,6086577,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'School District', 'value': 'Virginia #706'}, {'name': 'BWCAW Access', 'value': 'Main'}, {'name': 'Lot Description', 'value': 'Tree Coverage - Medium'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Traditional'}, {'name': 'Parking/Driveway', 'value': 'Driveway - Gravel'}, {'name': 'Air Conditioning', 'value': 'Central'}, {'name': 'Bath Description', 'value': 'Private Master, Full Master, Full Main Floor'}, {'name': 'Dining', 'value': 'Combine with Kitchen'}, {'name': 'Heat', 'value': 'Forced Air, Propane'}, {'name': 'Terms', 'value': 'Cash, Conventional, VA DVA, FHA'}, {'name': 'Outbuildings', 'value': 'Storage Shed, Lean-To'}, {'name': 'Water', 'value': 'Drilled'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Road Frontage', 'value': 'County, Gravel'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Extra Rooms', 'value': 'Mud Room'}, {'name': 'Construction Type', 'value': 'Manufactured'}]",55710,8517 Reid Rd,Britt,MN,47.634449,-92.583722,195500.0,FOR_SALE,28,55710_3,7,"For sale: $195,500. Quality pre-built custom 3 bed, 2 bath home on 7.34 inviting, rolling acres only 10 minutes from Virginia.  Ample bedrooms with walk in closets and convenient detached 3 stall garage with the luxury of a heated stall.  Features include new stainless steel appliances, newer washer and dryer, new flooring in bathrooms, light fixtures throughout, Culligan water system, new roof on both house and garage, 20x12.6x12 steel outbuilding, septic and well all brought to code...all this plus one acre of designated Norway Pines, an abundance of wildlife, with cut and maintained trails that lead to State property add to the allure!"
3,1,1,0,0,0,,,[],None,"['Carpet', 'Laminate']",['Baseboard'],True,['None'],True,"['Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,980.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,['Wood'],,,['Water'],True,True,,,,,,,False,0.93 acres,,,,False,725004400030,False,False,,Shoreline,,Single Family,,,,Asphalt,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,Other,,,Virginia #706,,Virginia #706,,Virginia #706,,,False,Britt,,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Dock, Sauna'}, {'name': 'Fuel', 'value': 'Propane, Wood'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'HeatingDescription', 'value': 'Baseboard'}, {'name': 'LakeWaterfront', 'value': 'Lake Front'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'Water', 'value': 'Well'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'PresentUse', 'value': 'Seasonal'}, {'name': 'TaxYear', 'value': '2018.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55710,9531 Pine Ln,Britt,MN,47.680655,-92.704636,125000.0,FOR_SALE,3,55710_4,3,"For sale: $125,000. Please email me if interested and I will forward pictures to you.   mlg71@msn.com"
3,1,1,1,0,0,,,,Unfinished,"['Carpet', 'Laminate', 'Linoleum / Vinyl']","['Baseboard', 'Forced air']",True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2432.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,"['Metal', 'Wood']",,,,,,,,,,,,False,80 acres,,,,False,725001003220,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Britt,,,[],55710,9605 Highway 65,Britt,MN,47.661486,-92.70296,21575.0,RECENTLY_SOLD,48,55710_5,1,"Recently sold: $21,575. A rare opportunity in Britt!  Offering this beautiful country home perfectly situated on 80 private acres which borders the Superior National Forest. Several updates have been made including a new furnace, windows, well, septic, bathroom, and more.  Enjoy the cozy wood burning fireplace in the living room, the spacious bedrooms, spacious main floor laundry, peaceful views and plenty of privacy.
Bring your horses and/or cattle! Approximately 30 acres of pasture land is fenced and the balance is wooded. An automatic water feeder and a 14?x32? loafing shed is ready for the animals to enjoy. Trails abound and the land provides for plenty of hunting opportunities. 
Park your vehicles and toys inside the 26x48 pole shed with 14? side walls or under the 14x48 lean to. Use the additional 12x30 building as an office or as man cave. High Speed Internet is available.
Plenty of recreation options are nearby. Groomed snowmobile trails are approximately &frac14; mile away, a great public beach is just 3 miles away as are several fishing lakes. Other recreation opportunities in the area include the Mesabi Bike Trail, Giants Ridge (skiing and golfing), BWCA, and more.
Total square footage: 2432
Living Room: 14x23
Kitchen &amp; Dining Room: 15x23
Bedroom 1: 9.5x14
Bedroom 2: 11.5x14
Bedroom 3: 12x13
Room 4: 12x20
&frac34; Bath on Main level: 7x10.5
Full Bath on 2nd level: 7.5x9
Laundry on Main level: 11x15
Front Porch: 8x38

Parcel IDs: 725-0010-03220, 725-0010-03250
Property Taxes: $1,386

Updates: 
Propane furnace and duct work installed 2017
All windows replaced between 2011 &amp; 2015
Septic replaced 2011
6? well installed 2017

Buyers' Agents Welcome. (2.7% is offered)"
3,2,2,0,0,0,,,[],,,['Other'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range/Stove', 'Refrigerator', 'Washer']",,,,,False,,,1568.0,,,,"['Attached Garage', 'Detached Garage']",,,False,,,False,,False,,,,1,,,,,,"['Other', 'Wood']",,,,,,,,,,,,False,4 acres,,,,False,713001501284,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,Virginia #706,,Virginia #706,,Virginia #706,,,False,Britt,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'Occupied By', 'value': 'Owner'}, {'name': 'School District', 'value': 'Virginia #706'}, {'name': 'Style', 'value': 'Ranch/Rambler'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Disclosures/Docs', 'value': 'Well Disc, Septic Disclosure, Disc./Condition Report'}, {'name': 'Garage Dimensions', 'value': '32x24'}, {'name': 'Air Conditioning', 'value': 'Central'}, {'name': 'Amenities', 'value': 'Main Floor Laundry, Ceiling Fans, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Amenities-Exterior', 'value': 'Deck'}, {'name': 'Bath Description', 'value': 'Main Floor Full Bath, Full Master, Whirlpool'}, {'name': 'Dining', 'value': 'Combine with Kitchen, Combine with Living Room, Informal Dining Room'}, {'name': 'Heat', 'value': 'Forced Air, Propane'}, {'name': 'Terms', 'value': 'Cash, Conventional, VA DVA, FHA'}, {'name': 'Water', 'value': 'Private'}, {'name': 'Extra Rooms', 'value': 'Master Bd Bath'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Road Frontage', 'value': 'County'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Basement Style', 'value': 'Crawl Space'}, {'name': 'Construction Type', 'value': 'Manufactured'}]",55710,7433 Pelton Rd,Britt,MN,47.658069,-92.570442,126000.0,RECENTLY_SOLD,1,55710_6,1,"Recently sold: $126,000. "
4,2,,,,,,,,Finished,,['Other'],True,['Central'],True,,,,,,False,,,1674.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,,,,"['Metal', 'Wood']",,,,,,,,,,,,False,,,,,False,713020000160,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Britt,,,[],55710,8986 Posimoke Dr,Britt,MN,47.659024,-92.634009,312500.0,RECENTLY_SOLD,0,55710_7,0,"Recently sold: $312,500. "
3,2,1,0,1,0,,,[],Partially finished,"['Carpet', 'Concrete', 'Laminate', 'Linoleum / Vinyl', 'Tile']",['Baseboard'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1880.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,"['Brick', 'Cement concrete', 'Wood']",,,['Water'],True,False,,,,,,,False,0.92 acres,,,,False,713010000200,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,Virginia #706,,Virginia #706,,Virginia #706,,,False,Britt,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'FUEL', 'value': 'Propane'}, {'name': 'SEWER', 'value': 'Private, Tank with Drainage Field'}, {'name': 'WATER', 'value': 'Well, Drilled'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'BASEMENT', 'value': 'Partial'}, {'name': 'EXTERIOR', 'value': 'Wood'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Hot Water, Boiler, Baseboard'}, {'name': 'MULTIPIDYN', 'value': 'Yes'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Tuckunder Garage'}, {'name': 'DAYSONMARKET', 'value': '116'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '116'}, {'name': 'OFFMARKETDATE', 'value': '2020-01-09T11:32:01'}]",55710,7402 E Donnywood Cir,Britt,MN,47.656107,-92.593214,226000.0,RECENTLY_SOLD,69,55710_8,1,"Recently sold: $226,000. Completely remodeled and updated thoroughly in 2019!  Beautiful lot connected to federal land with access to 4-wheeler/snowmobile trails.  Private backyard in coveted Donnywood Acres.  This home is truly move-in-ready!  List of updates includes...

- All new flooring throughout
- New Kitchen Cabinets and counters with tile back splash
- New appliances (range, refrigerator, dishwasher, washer, dryer)
- New/updated drywall, new paint in modern colors
- New interior and exterior doors
- New trim throughout
- Complete bathroom remodel with tons of ceramic tile
- Updated electrical
- Compliant septic system
- Radon mitigation system
- Gas fireplace with mosaic tile
- New architectural asphalt shingles
- Freshly stained siding and trim
- New landscaping
- New water heater
- Propane hot water heat (2014)
- Heated attached garage"
4,3,2,0,1,0,,,,Finished,"['Carpet', 'Concrete', 'Hardwood', 'Tile']","['Baseboard', 'Other']",True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2520.0,,,,"['Detached Garage', 'Off street']",5,,False,True,,False,,False,,,,4,,,False,False,,"['Composition', 'Wood products']",,,"['Park', 'Territorial']",True,False,,,,,,,False,3 acres,,,,False,713022500120,False,False,,,,Single Family,,,,Shake/Shingle,,,False,1999,,False,,,,,,,,,,,,,,,True,False,,Split level,,,,,,,,,,False,Britt,,,[],55710,7428 Pelton Rd,Britt,MN,47.657024,-92.567784,255000.0,RECENTLY_SOLD,0,55710_9,0,"Recently sold: $255,000. Perfect home for outdoors enthusiasts with a family.  Great corner 3.5 acre wooded lot on the edge of the Superior National Forest.  Many updates with amazing garage space for 4 or more vehicles and storage for all your toys (4 wheelers, boats, snowmobiles, etc.)."
