bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
4,3,3,0,0,0,,,,,,['Forced air'],True,['Central'],True,"['Dishwasher', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,,False,,,2063.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,,,,,False,2103221110008,False,False,,,,Single Family,,,,Asphalt,,,True,,,False,,,,,,,,,,,,,,,True,False,,,,FOREST LAKE ELEMENTARY,FOREST LAKE PUBLIC SCHOOL DISTRICT,,FOREST LAKE PUBLIC SCHOOL DISTRICT,FOREST LAKE SENIOR HIGH,FOREST LAKE PUBLIC SCHOOL DISTRICT,,,False,Forest Lake,,,[],55025,20932 Hardwood Rd N,Forest Lake,MN,45.25258,-92.961085,299900.0,FOR_SALE,22,55025_0,"For sale: $299,900. Welcome to Capstone's Rockport III floor plan. The Rockport III is a beautiful budget-friendly split level with a vaulted ceiling and an open concept layout. The main floor consists of the master suite, complete with a walk-in closet and master bathroom, two other bedrooms and a full bathroom. The finished look-out lower level offers additional living space, a bedroom, and a full bathroom."
4,3,3,0,0,0,,,,,,['Forced air'],True,['Central'],True,"['Dishwasher', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,,False,,,2277.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,,,,,False,2103221140013,False,False,,,,Single Family,,,,Asphalt,,,True,,,False,,,,,,,,,,,,,,,True,False,,,,FOREST LAKE ELEMENTARY,FOREST LAKE PUBLIC SCHOOL DISTRICT,,FOREST LAKE PUBLIC SCHOOL DISTRICT,FOREST LAKE SENIOR HIGH,FOREST LAKE PUBLIC SCHOOL DISTRICT,,,False,Forest Lake,,,[],55025,7109 208th St N,Forest Lake,MN,45.250065,-92.962075,369900.0,FOR_SALE,55,55025_1,"For sale: $369,900. Our Foster plan boasts value and functionality! This story book home features four bedrooms with walk in closets, a laundry room and picturesque master suite with a private bath on the upper level. The main level offers living spaces that will fit your active lifestyle. Cozy up on cold Winter nights and gather family and friends around the oversized center island in your charming kitchen for the holidays. Don't forget to read a good book nestled in your study! *Photos are of a similar home."
3,3,3,0,0,0,,,,,,['Forced air'],True,['Central'],True,"['Dishwasher', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,,False,,,2444.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,,,,,False,2103221130009,False,False,,,,Single Family,,,,Asphalt,,,True,,,False,,,,,,,,,,,,,,,True,False,,,,FOREST LAKE ELEMENTARY,FOREST LAKE PUBLIC SCHOOL DISTRICT,,FOREST LAKE PUBLIC SCHOOL DISTRICT,FOREST LAKE SENIOR HIGH,FOREST LAKE PUBLIC SCHOOL DISTRICT,,,False,Forest Lake,,,[],55025,20674 Hamlet Ave N,Forest Lake,MN,45.249085,-92.964422,379900.0,FOR_SALE,28,55025_2,"For sale: $379,900. The Creek View III's comfortable open layout assures space for entertaining a crowd or a quiet evening at home. This plan offers a little bit of affordable luxury while fitting a modest budget with Capstone's incredible value! The spacious kitchen is designed for the chef in all of us with a huge center island, stainless steel appliances and tons of pantry space. The classic master suite features a vaulted ceiling, massive walk in closet and a private master bath with double sinks. You'll love the functionality of an upper level laundry room!"
4,3,1,1,1,0,,,[],"Partial, Daylight/Lookout Windows","['Hardwood', 'Tile']",['Other'],True,,,"['Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Cooktop', 'Water Softener - Owned', 'Wall Oven']",,,,True,False,,,2102.0,,,,,2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Vinyl']",,,['Water'],True,True,,,,,,,False,0.77 acres,,,,False,0903221340087,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1963,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Forest Lake,5549640,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Patio, Ceiling Fan(s), Main Floor Master Bedroom'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Family Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water, Boiler'}, {'name': 'GarageDescription', 'value': 'Heated Garage, Driveway - Concrete, Tuckunder Garage, Paved Lot'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Main Floor 1/2 Bath, 3/4 Basement'}, {'name': 'LakeWaterfront', 'value': 'Lake Front, Lake View, Channel Shore'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom, 4 BR on One Level'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'FrontageFeet', 'value': 'City, No Outlet/Dead End'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55025,1020 11th Ave SE,Forest Lake,MN,45.268499,-92.968452,395000.0,FOR_SALE,50,55025_3,"For sale: $395,000. Unbelievable View of Forest Lake Channel from Livingroom, Diningroom, Kitchen, Familyroom,  Custom Built Home in 1963 - First Time on the Market - Opportunity knocking to own this unique property. 4 lots/home and 20 ft of shoreline.   Corner Lot and end of the street, quite neighborhood, plenty of room to play and have fun, relax and enjoy.   Large window overlooking yard and water Tuck under heated garage, walk into the lower level and see the awesome view.  Wood burning fireplace to enjoy cozy evenings.  Large livingroom and dining room on main level with LARGE windows to enjoy the view.  Hardwood floors, tile.  Great place to call home.."
4,3,2,1,0,0,,,[],Finished (Livable),['Hardwood'],['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Freezer', 'Water Softener - Owned', 'Furnace Humidifier', 'Air-To-Air Exchanger', 'Water Filtration System']",,,,True,False,,,2934.0,,,,"['Attached Garage', 'Detached Garage']",6,,False,True,,False,,False,,,,1,,,,,,['Vinyl'],,,['City'],True,,,,,,,,False,1.97 acres,,,,False,1503221230001,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1996,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Forest Lake,5549556,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Vaulted Ceiling(s), Hardwood Floors, Ceiling Fan(s), In-Ground Sprinkler, Sauna, Kitchen Center Island, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors, Wet Bar, Walk-Up Attic'}, {'name': 'BathDesc', 'value': 'Full Master, Main Floor Full Bath, 3/4 Basement'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Detached Garage, Heated Garage, Driveway - Asphalt, Driveway - Concrete'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'OutBuildings', 'value': 'Additional Garage, Storage Shed'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'Water', 'value': 'Well'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55025,7566 Hilo Ln N,Forest Lake,MN,45.261503,-92.95318,525000.0,FOR_SALE,27,55025_4,"For sale: $525,000. Meticulously maintained Rambler with 4 Beds 3 baths.  Has a 34 x 40 extra garage with 16 x 40 bonus room for all the toys.  A rare find 3 miles from town and about a mile from local junior and senior high schools.   Located 3 miles from two boat landings."
3,2,2,0,0,0,,,,,,['Forced air'],True,['Central'],True,,,,,,False,,,1589.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,,,,,False,,False,False,,,,Single Family,,,,Asphalt,,,True,,,False,,,,,,,,,,,,,,,True,False,,,,FOREST LAKE ELEMENTARY,FOREST LAKE PUBLIC SCHOOL DISTRICT,,FOREST LAKE PUBLIC SCHOOL DISTRICT,FOREST LAKE SENIOR HIGH,FOREST LAKE PUBLIC SCHOOL DISTRICT,,,False,Forest Lake,,,[],55025,"Cheyenne IV Plan, Chestnut Creek",Forest Lake,MN,45.25197,-92.958157,304990.0,FOR_SALE,38,55025_5,"For sale: $304,990. Welcome to Capstone's Cheyenne IV floor plan. The Cheyenne IV has a spacious foyer with a walk-in closet welcoming you into the split level before making your way up the stairs to an open concept layout and a beautiful vaulted ceiling. The main floor includes the master suite complete with a master bathroom and walk-in closet, two other bedrooms, and a full bathroom. Finishing the lower level would offer additional living space, a bedroom with the option of two bedrooms and a full bathroom. The option of adding a sunroom is available for added space."
5,3,3,0,0,0,,,,,,['Forced air'],True,['Central'],True,,,,,,False,,,3401.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,,,,,False,,False,False,,,,Single Family,,,,Asphalt,,,True,,,False,,,,,,,,,,,,,,,True,False,,,,FOREST LAKE ELEMENTARY,FOREST LAKE PUBLIC SCHOOL DISTRICT,,FOREST LAKE PUBLIC SCHOOL DISTRICT,FOREST LAKE SENIOR HIGH,FOREST LAKE PUBLIC SCHOOL DISTRICT,,,False,Forest Lake,,,[],55025,"Water Stone II Plan, Chestnut Creek",Forest Lake,MN,45.25197,-92.958157,408900.0,FOR_SALE,69,55025_6,"For sale: $408,900. Welcome to Capstone's Water Stone II floor plan. The Water Stone II has an amazing main floor with the welcoming foyer bring you to the great open concept space with the gourmet kitchen, dining room, and great room. Beyond the great room is the mudroom, full bathroom, and guest bedroom. The Formal dining room is right off the foyer with a butler's pantry leading you to the kitchen. The stairs bring you to the upper level of this two-story with a perfect layout of the loft, three bedrooms all with walk-in closets, a full bathroom, the laundry room, and the master suite. The master suite includes a beautiful vaulted ceiling, an overwhelming master bathroom, and a large walk-in closet. Finishing the lower level would offer a large family for extra living space, a bedroom, and a bathroom."
3,3,1,1,1,0,,,[],"Full, Finished (Livable), Drain Tiled, Sump Pump, Daylight/Lookout Windows",['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Refrigerator', 'Cooktop', 'Water Softener - Owned', 'Wall Oven', 'Furnace Humidifier', 'Gas Water Heater']",,,,True,False,,,2524.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,True,,['Vinyl'],,,['City'],True,,,,,,,,False,10 acres,,,,False,213222220005,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1989,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Columbus,5540158,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Patio, Skylight, In-Ground Sprinkler'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Family Room'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room, Living/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Heated Garage, Driveway - Gravel'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry'}, {'name': 'HeatingDescription', 'value': 'Forced Air, In-Floor Heating'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, Full Basement, 3/4 Master'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Water', 'value': 'Well'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'OutBuildings', 'value': 'Gazebo'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55025,15505 Zodiac St NE,Columbus,MN,45.25125,-93.098385,439900.0,FOR_SALE,20,55025_7,"For sale: $439,900. Gorgeous acreage. This outstanding home has an updated kitchen with granite and S/S. Attention to detail inside and out. Secluded and full of nature, this property is perfect for horses, hunting and any persons looking to get away but stay close to the city. Out building is served with water and electricity, a hobbyists dream or income producing. This sanctuary is move in ready with newer windows, mechanicals, irrigation, brand new roof and gutters. You will love this property and rarely do they come available in this condition. Won't last long."
4,2,1,1,0,0,,,[],"Full, Walkout",['Carpet'],"['Baseboard', 'Forced air']",True,,,,,,,True,False,,,1914.0,,,,['Detached Garage'],3,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,,,,False,0.7 acres,,,,False,153222120002,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1994,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Columbus,5548864,,"[{'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room, Eat In Kitchen'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'FrontageFeet', 'value': 'Township, Unpaved Streets'}, {'name': 'GarageDescription', 'value': 'Detached Garage, Driveway - Gravel, No Int Access to Dwelling'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Baseboard'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched'}, {'name': 'Water', 'value': 'Well'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55025,7820 165th Ave NE,Columbus,MN,45.268483,-93.069717,204000.0,FOR_SALE,13,55025_8,"For sale: $204,000. This home features 4 bedrooms, 2 bathrooms, addition with gas fireplace, detached 3 car garage, very private .7 acre lot &amp; maintenance free exterior."
4,6,4,2,0,0,,,[],"Full, Finished (Livable), Concrete Block, Walkout, Daylight/Lookout Windows, Storage Space",,['Forced air'],True,,,"['Range', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,6713.0,,,,"['Attached Garage', 'Detached Garage']",4,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Metal', 'Stone']",,,['Water'],True,True,,,,,,,False,0.6 acres,,,,False,,False,False,,"Shoreline, Residential-Single Family",,Single Family,,,,,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Forest Lake,5548761,,"[{'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath, Full Basement, Separate Tub & Shower, Full Jack &amp; Jill, Bathroom Ensuite, Jetted Tub'}, {'name': 'Exterior', 'value': 'Brick/Stone, Metal'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Detached Garage, Garage Door Opener, Heated Garage, Driveway - Concrete, Tuckunder Garage, Storage, Electric, Multiple Garages'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Family Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'LakeBottom', 'value': 'Sand, Excellent Sand'}, {'name': 'LakeWaterfront', 'value': 'Lake Front, Lake View, Dock'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less, Composition'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'Well, 4-Inch Submersible, Drilled'}, {'name': 'WaterfrontView', 'value': 'Lake, North, Panoramic'}, {'name': 'WaterfrontSlope', 'value': 'Gradual'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'WaterfrontElevation', 'value': '4-10'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55025,2183 Healy Ave N #X,Forest Lake,MN,45.258812,-92.95636,725900.0,FOR_SALE,31,55025_9,"For sale: $725,900. Prime 2nd lakeshore Portico and unique wood front door 2-level landscaped walk out patio on the lake side lends itself to both entertaining and family activities. The custom wood twisting staircase leads you to the open loft office that has a wood ceiling and a panoramic lake view. White fireplace in 23-foot vaulted space large south facing windows.  Main floor laundry has a newer front load laundry set including a sink. Home has two separate bedroom suites.  Walkout lake level includes a large open area with workout area, family TV room area, billiards room with fireplace, party room area and they ALL have a lake view. Private hot tub room is connected to a walk-in steam shower bathroom. Unfinished loft space in the detached 4 car gar + lakeside boat shed. lot split must be completed before closing removal of attached garage must also be completed before completion of sale."
