bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,imageIdCount,description
2,1,1,0,0,0,,,[],Finished,,['Other'],True,['Central'],True,,,,,,False,,,728.0,,,,"['Attached Garage', 'Detached Garage']",1,,False,True,,False,,False,,,,1,,,,,,"['Other', 'Wood']",,,,,,,,,,,,False,7.66 acres,,,,False,310001004490,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Mound'],,,,,,,,,,,True,False,,Bungalow,,,South Ridge,,South Ridge,,South Ridge,,,False,Brookston,6086238,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Classification', 'value': 'NonHomestead'}, {'name': 'Assessments', 'value': 'Unknown'}, {'name': 'School District', 'value': 'South Ridge'}, {'name': 'Lot Description', 'value': 'Tree Coverage - Medium'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Bungalow'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Heat', 'value': 'Propane'}, {'name': 'Terms', 'value': 'Cash, Conventional'}, {'name': 'Water', 'value': 'Private, Drilled'}, {'name': 'Basement Material', 'value': 'Poured Concrete'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric'}, {'name': 'Basement Features', 'value': 'Unfinished'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Basement Style', 'value': 'Crawl Space, Partial'}, {'name': 'Bath Description', 'value': 'Full Main Floor'}]",55711,4997 Highway 31,Brookston,MN,46.875462,-92.605157,129900.0,FOR_SALE,18,55711_0,7,"For sale: $129,900. This home is looking for someone to add their own finishing touches, this two bedroom, one bath is sitting on nice wooded acres, with a new septic put in last year. It has a one car garage with an area that was used as a craft store and still could be, all the crafts are still there, will leave items with an acceptable offer.  This home also features vinyl siding, a new well pump and a hot water heater. Outside features are a screened gazebo, a greenhouse off the back of the garage and another shed, and a blacktop driveway. Also there is a snowmobile trail near the property. Come take a look today!!"
2,1,1,0,0,0,,,[],Finished,,['Other'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Range/Stove', 'Refrigerator', 'Washer']",,,,,False,,,2880.0,,,,,,,False,,,False,,False,,,,1,,,,,,['Other'],,,['Typical'],,,,,,,,,False,18.95 acres,,,,False,225011000101,False,False,,,,Single Family,,,,,,,False,,,False,,,,"['Private', 'Mound']",,,,,,,,,,,True,False,,Ranch,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Classification', 'value': 'NonHomestead'}, {'name': 'School District', 'value': 'St. Louis County #2142'}, {'name': 'Lot Description', 'value': 'Tree Coverage - Medium, Rolling'}, {'name': 'Style', 'value': 'Ranch/Rambler'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Parking/Driveway', 'value': 'Driveway - Concrete'}, {'name': 'Air Conditioning', 'value': 'Central'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Dining', 'value': 'Combine with Kitchen'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'Heat', 'value': 'Forced Air, Propane'}, {'name': 'Terms', 'value': 'Cash, Conventional'}, {'name': 'Basement Features', 'value': 'Finished'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Water', 'value': 'Drilled'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Basement Material', 'value': 'Wood'}, {'name': 'Mechanicals', 'value': 'Water Heater-Electric'}, {'name': 'Road Frontage', 'value': 'Highway'}, {'name': 'Bath Description', 'value': 'Full Main Floor'}]",55711,9821 Highway 2,Brookston,MN,46.857067,-92.712328,199000.0,RECENTLY_SOLD,1,55711_1,1,"Recently sold: $199,000. "
2,2,0,0,0,0,,,[],Finished,,['Other'],True,['Central'],True,"['Dryer', 'Microwave', 'Range/Stove', 'Refrigerator', 'Washer']",,,,,False,,,1102.0,,,,,,,False,,,False,,False,,,,1,,,,,,,,,,,,,,,,,,False,40 acres,,,,False,225011000220,False,False,,,,Single Family,,,,Metal,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,Other,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Classification', 'value': 'NonHomestead'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'School District', 'value': 'St. Louis County #2142'}, {'name': 'BWCAW Access', 'value': 'LL'}, {'name': 'Style', 'value': 'Split Entry/Foyer'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Lot Description', 'value': 'Tree Coverage - Heavy'}, {'name': 'Amenities-Exterior', 'value': 'Deck'}, {'name': 'Bath Description', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'Dining', 'value': 'Combine with Living Room'}, {'name': 'Heat', 'value': 'Forced Air, Oil'}, {'name': 'Water', 'value': 'Private'}, {'name': 'Basement Features', 'value': 'Bath, Bedrooms, Partially Finished, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Basement Style', 'value': 'Full'}, {'name': 'Outbuildings', 'value': 'Other Buildings, Pole Building'}, {'name': 'Windows', 'value': 'Wood Frame'}, {'name': 'Construction Type', 'value': 'Log Home'}, {'name': 'Exterior', 'value': 'Log'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Roof', 'value': 'Metal'}]",55711,4858 Brandon Rd,Brookston,MN,46.864009,-92.698818,145000.0,RECENTLY_SOLD,1,55711_2,1,"Recently sold: $145,000. "
2,2,1,1,0,0,,,[],Finished,,['Other'],True,['Central'],True,,,,,,False,,,2250.0,,,,"['Attached Garage', 'Detached Garage']",,,False,,,False,,False,,,,1,,,,,,['Wood'],,,,,,,,,,,,False,5 acres,,,,False,310001004984,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'CONSTRUCTION TYPE', 'value': 'Frame/Wood'}, {'name': 'DINING', 'value': 'Combine with Kitchen'}, {'name': 'FUEL', 'value': 'Propane, Electric, Wood'}, {'name': 'HEAT', 'value': 'Baseboard, Forced Air, Boiler, Wood'}, {'name': 'BATH DESCRIPTION', 'value': 'Main Floor Full Bath'}, {'name': 'GARAGE TYPE', 'value': 'Detached'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Private'}, {'name': 'APPLIANCES', 'value': 'Microwave, Range/Stove, Refrigerator, Dishwasher, Dryer, Washer'}, {'name': 'Waterfront', 'value': 'Yes'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Style', 'value': 'SF Single Family'}, {'name': 'Assessments', 'value': 'Yes'}, {'name': 'BASEMENT STYLE', 'value': 'Full'}, {'name': 'AMENITIES', 'value': 'Washer/Dryer Hookups, Tiled Floors'}, {'name': 'SPECIAL SEARCH', 'value': 'Main Floor Bedrooms'}, {'name': 'School District', 'value': 'St. Louis County #2142'}, {'name': 'Classification', 'value': 'Homestead'}, {'name': 'ROOF', 'value': 'Metal'}, {'name': 'Occupied By', 'value': 'Owner'}, {'name': 'BASEMENT MATERIAL', 'value': 'Wood'}, {'name': 'EXTERIOR', 'value': 'Other'}, {'name': 'AMENITIES-EXTERIOR', 'value': 'Fenced Yard - Partial'}, {'name': 'Waterfront Description', 'value': 'Creek/Stream'}, {'name': 'Waterfront Name', 'value': 'Creek/Stream'}, {'name': 'House Style', 'value': '24x40+14x30+10X12'}]",55711,9496 Mccamus Rd,Brookston,MN,46.869239,-92.679525,222000.0,RECENTLY_SOLD,1,55711_3,1,"Recently sold: $222,000. "
2,2,0,1,0,1,,,[],,,['Forced air'],True,['Central'],True,,,,,,False,,,2504.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,['Wood'],,,['Water'],True,,,,,,,,False,29.13 acres,,,,False,310001004750,False,False,,,,Single Family,,,,Metal,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'LAKEWATERFRONT', 'value': 'River Front'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'FUEL', 'value': 'Propane'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage, Driveway - Gravel'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'AMENITIESUNIT', 'value': 'Deck, Patio, Sauna'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'BASEMENT', 'value': 'Crawl Space'}, {'name': 'EXTERIOR', 'value': 'Wood, Log Home'}, {'name': 'HANDICAPACCESS', 'value': 'Wheelchair Ramp'}, {'name': 'DAYSONMARKET', 'value': '49'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '270'}, {'name': 'OFFMARKETDATE', 'value': '2019-05-21T17:29:25'}]",55711,9048 Eklund Rd,Brookston,MN,46.877683,-92.65887,230000.0,RECENTLY_SOLD,1,55711_4,1,"Recently sold: $230,000. "
3,2,2,0,0,0,,,,None,"['Carpet', 'Laminate', 'Tile']",['Radiant'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,1755.0,,,,"['Attached Garage', 'Off street']",2,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,['Territorial'],True,False,,,,,,,False,10 acres,,,,False,225011000206,False,False,,,,Single Family,,,,Shake/Shingle,,,False,,,False,,,,,,,,,,,,,,,True,False,,Modern,,,,,,,,,,False,Brookston,,,[],55711,4898 Brandon Rd,Brookston,MN,46.868425,-92.700275,279900.0,RECENTLY_SOLD,74,55711_5,1,"Recently sold: $279,900. Yes our home IS for sale! Please dont hesitate to call we are in the middle of a fresh great room and kitchen remodel we just had quartz countertops and a new DEEP stainless steel farm sink installed. New pictures coming upon completion. 

Call 218-780-4625 to set up a showing

2.5% commision for realtors.  Home will be listed on the mls soon. Get in now to get a jump on the other buyers. 
Low low low taxes (up to $250/month less than a comparable home located in cloquet) and lower insurance and heating costs along with private well and septic means you can afford more home for your money. 

Private out of town location on dead end road. House is set towards the middle of 10 acre lot for that wonderful privacy youve been missing. No busy highway here yet the proximity to hwy 2 makes your morning commute a breeze! 25 minutes to hermantown 25 minutes to cloquet.  Located in the desirable south ridge school district your forever home awaits. The one level living means that you can grow to old age in Comfort. Both private and County plowing are available in the winter time as well as multiple options for garbage service. 1 gig or 1000mbps  High-speed internet is coming this fall or early next spring. This means you can live with the Quiet comfort of country living and still have all of the Intown amenities."
3,1,1,0,0,0,,,[],Finished,,"['Baseboard', 'Forced air']",True,['Central'],True,,,,,,False,,,1882.0,,,,['Detached Garage'],,,False,,,False,,False,,,,1,,,,,,"['Metal', 'Stucco', 'Wood']",,,,,,,,,,,,False,118 acres,,,,False,310001005250,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'School District', 'value': 'St. Louis County #2142'}, {'name': 'Occupied By', 'value': 'Rental'}, {'name': 'Soil Type', 'value': 'Loam'}, {'name': 'Classification', 'value': 'Agricultural'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Style', 'value': 'Traditional'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Exterior', 'value': 'Wood, Steel, Stucco, Metal'}, {'name': 'Heat', 'value': 'Forced Air, Electric, Baseboard, Oil'}, {'name': 'Water', 'value': 'Private'}, {'name': 'Basement Features', 'value': 'Walkout'}, {'name': 'Basement Material', 'value': 'Poured Concrete, Concrete Block, Rock, Stone'}, {'name': 'Basement Style', 'value': 'Full, Partial'}]",55711,9177 Highway 2,Brookston,MN,46.858238,-92.646157,187000.0,RECENTLY_SOLD,10,55711_6,1,"Recently sold: $187,000. These property offers abundance of opportunities. You can make this into your main residents with a Mother in-law suite or mike it into your Up North hunting lodge get away. Lots of deer,bear right outside your back door. The second home (rambler) was moved in in 2009. New 1,288 SF poured basement walls which offers and walk out. Currently gutted awaits your final finishing."
3,1,1,0,0,0,,,[],"Crawl Space, Partial",['Hardwood'],"['Forced air', 'Other']",True,,,"['Exhaust Fan/Hood', 'Cooktop', 'Water Softener - Owned']",,,,,False,,,1880.0,,,,"['Attached Garage', 'Detached Garage']",,,False,,,False,,False,,,,,,,,,,"['Metal', 'Wood']",,,,,,,,,Level,,,False,118 acres,,,,False,,False,False,,Residential-Single,,Single Family,,,,Asphalt,,,False,,,False,,,,"['Private', 'Holding Tanks']",,,,,,,,,,,True,False,,,,,St. Louis County,,St. Louis County,,St. Louis County,,,False,Brookston,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window'}, {'name': 'GarageDescription', 'value': 'Driveway - Gravel'}, {'name': 'Fuel', 'value': 'Electric, Oil'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'HeatingDescription', 'value': 'Other'}, {'name': 'OutBuildings', 'value': 'Additional Garage, Shop, Pole Building, Barn, Guest House'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Exterior', 'value': 'Block'}, {'name': 'Water', 'value': 'Well, Drilled'}, {'name': 'Fence', 'value': 'Partial'}, {'name': 'SecondUnit', 'value': 'Existing In-Law w/Kitchen, Existing In-Law w/Bath'}, {'name': 'FarmType', 'value': 'Hobby, Horse, Other'}, {'name': 'FrontageFeet', 'value': 'US Highway'}, {'name': 'SoilType', 'value': 'Other'}, {'name': 'CropType', 'value': 'Hay/Alfalfa, Other'}, {'name': 'TaxYear', 'value': '2017.00'}]",55711,9177 State Hwy #2,Brookston,MN,46.858238,-92.646157,187000.0,SOLD,13,55711_7,1,"Recently sold: $187,000. This property offers abundance of opportunities.  You can make this into your main residents with a Mother-in-law suite or make it into your Up North hunting lodge get a way.  Lots of deer and even bear right outside your door along with a creek running thru the property.  Main farm house is year round.  The  mother-in-law suite was moved in 2009, current gutted and ready for your final touches, new 1,288 SF poured foundations full basement with walk out, attached garage 28x22.  See supplement."
3,2,0,0,0,0,,,[],,['Hardwood'],,,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range/Stove', 'Refrigerator', 'Washer', 'Exhaust Fan/Hood']",,,,,False,,,1568.0,,,,,,,False,,,False,,False,,,,1,,,,,,['Vinyl'],,,"['Typical', 'Limited']",,True,,,,,,,False,0.97 acres,,,,False,,False,False,,,,Single Family,,,,,,,False,,,False,,,,['Mound'],,,,,,,,,,,True,False,,,,,South Ridge,,South Ridge,,South Ridge,,,False,Brookston,,,"[{'name': 'Sale/Rent', 'value': 'For Sale'}, {'name': 'Construction Status', 'value': 'Previously Owned'}, {'name': 'Classification', 'value': 'NonHomestead'}, {'name': 'Waterfront Name', 'value': 'Stoney Brook'}, {'name': 'School District', 'value': 'South Ridge'}, {'name': 'Style', 'value': 'Ranch/Rambler'}, {'name': 'Lot Description', 'value': 'Level, Tree Coverage - Heavy'}, {'name': 'Parking/Driveway', 'value': 'Off Street, Driveway - Gravel'}, {'name': 'Main Floor Bedroom', 'value': '1'}, {'name': 'Shoreline Characteristics', 'value': 'Rocky, Gravel, Sand, Shore-Accessible'}, {'name': 'Air Conditioning', 'value': 'Central'}, {'name': 'Amenities', 'value': 'Main Floor Laundry, Cable TV, Patio Door, Ceiling Fans, Eat-In Kitchen, Garage Door Opener, Tiled Floors, Vaulted Ceilings, Drywalls, Hardwood Floors, Kitchen Center Island, Washer Hook-Ups, Dryer Hook-Ups'}, {'name': 'Amenities-Exterior', 'value': 'Deck, Dog Run, Gutter/Downspout, Fenced Yard - Partial'}, {'name': 'Bath Description', 'value': 'Main Floor Full Bath, Full Master'}, {'name': 'Heat', 'value': 'Forced Air, Propane, Fireplace'}, {'name': 'Terms', 'value': 'Cash, Conventional, VA DVA, FHA'}, {'name': 'Extra Rooms', 'value': 'Utility Room'}, {'name': 'Water', 'value': 'Drilled'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Mechanicals', 'value': 'Water Heater-Gas, Air to Air Exchange'}, {'name': 'Road Frontage', 'value': 'County, Gravel'}, {'name': 'Road Maintenance', 'value': 'Public'}, {'name': 'Basement Material', 'value': 'Concrete Block'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Windows', 'value': 'Vinyl Frame'}, {'name': 'Dining', 'value': 'Eat-In Kitchen'}, {'name': 'Basement Style', 'value': 'Crawl Space'}, {'name': 'Construction Type', 'value': 'Modular'}]",55711,8783 Duff Rd,Brookston,MN,46.862625,-92.60208,215000.0,SOLD,1,55711_8,1,"Recently sold: $215,000. "
3,2,1,1,0,0,,,[],Finished,"['Carpet', 'Hardwood', 'Laminate']",['Forced air'],True,['None'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Washer']",,,,False,False,,,1801.0,,,,['Detached Garage'],,,False,,,False,,False,,,,1,,,False,False,,['Wood'],,,,True,False,,,,,,,False,10 acres,,,,False,310001002492,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,St. Louis County #2142,,St. Louis County #2142,,St. Louis County #2142,,,False,Brookston,,,[],55711,5314 Pion Rd,Brookston,MN,46.898935,-92.612265,195000.0,SOLD,1,55711_9,1,"Recently sold: $195,000. "
