bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
5,3,3,0,0,0,,,[],"Finished (Livable), Walkout",['Tile'],['Forced air'],True,['Central'],True,"['Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Cooktop', 'Wall Oven']",,,,True,False,,,2850.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,2.5 acres,,,,False,304900400,False,False,,Residential-Single Family,,Single Family,,,,Other,,,False,2007,,False,,,,['Tank with Drainage Field'],,,,,,,,,,,True,False,,Other,,,New Prague Area Schools,,New Prague Area Schools,,New Prague Area Schools,,,False,Webster,5549287,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Tiled Floors, Patio, Main Floor Master Bedroom'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath, Full Basement'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Eat In Kitchen, Breakfast Bar'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'Well'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55088,4030 Hunters Ln,Webster,MN,44.57066,-93.439742,359900.0,FOR_SALE,32,55088_0,"For sale: $359,900. This spacious 5 bedroom rambler on 2.5 acres is waiting for you to move right in! Located in the highly sought after New Prague school district! Enjoy the open concept main floor, the lower level family room has a great gas fireplace and hobby room for all your crafts. The yard is large enough to build a pole barn or have that special family gathering. Currently no physical showings will be allowed due to the COVID19 situation, please contact us for possible showing alternatives if interested."
5,3,2,1,0,0,,,[],"Full, Finished (Livable), Drain Tiled, Sump Pump, Walkout, Daylight/Lookout Windows","['Hardwood', 'Tile']",['Forced air'],True,"['Central', 'Refrigeration']",True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Water Softener - Owned', 'Central Vacuum', 'Trash Compactor']",,,,True,False,,,4236.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,True,,"['Metal', 'Vinyl']",,,['Water'],True,True,,,,,,,False,15.6 acres,,,,False,392201720,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,1996,,False,,,,['Private'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Webster,5492134,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Sun Room, Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), Dock, Sauna, Master Bedroom Walk-In Closet, Paneled Doors, Wet Bar, Panoramic View'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath, 3/4 Basement, Basement, Jetted Tub'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Eat In Kitchen'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl, Metal'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning, 2-Sided, Other, Stone'}, {'name': 'WaterfrontView', 'value': 'South, Lake, Panoramic'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace'}, {'name': 'LakeBottom', 'value': 'Sand'}, {'name': 'LakeWaterfront', 'value': 'Lake Front, Lake View'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'OutBuildings', 'value': 'Pole Building'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'Well'}, {'name': 'FrontageFeet', 'value': 'Private, City, Cul De Sac'}, {'name': 'WaterfrontSlope', 'value': 'Gradual'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55088,3743 E 250th St,Webster,MN,44.582778,-93.448736,874900.0,FOR_SALE,45,55088_1,"For sale: $874,900. Stunning Executive home on over 15 acres with over 500' of lake shore!! Home is nestled on a private road to Nash Lake.This beautiful home offers a light and bright open concept w/ views in every direction! Open vaulted ceilings, gas fireplace, beautiful kitchen with granite counter tops, 4-season porch with walk-out to amazing deck, freshly painted and updated. Wall of windows facing the lake and 360 views of nature. Seller built an 80' x 40' pole barn to store your recreational vehicles. 365 days of recreation; snowmobiling, ice fishing, fishing, boating, &amp; hiking!! Only 35 minutes to the cities. Lots of access to trails. Abundance of privacy and wildlife. Home features a huge flex/office/bonus room above the ample 3 car garage that is fully finished to become your office/boardroom while working from home!! Incredible 30 x 20 deck faces Nash Lake for incredible views and summer fun! Property comes with a dock. this home could easily support horses with the large pole shed! Must see!"
3,3,1,1,0,1,,,[],Full,"['Carpet', 'Hardwood']",['Forced air'],True,['None'],True,"['Range', 'Exhaust Fan/Hood', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned']",,,,True,False,,,1066.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,Rolling,,,False,40 acres,,,,False,0202450001,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,"['Private', 'Mound']",,,,,,,,,,,True,False,,,,,,,,,,,,False,Webster,5550026,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Kitchen Window, Ceiling Fan(s)'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Main Floor Full Bath, Basement'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Eat In Kitchen, Separate/Formal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Water', 'value': 'Well'}, {'name': 'FrontageFeet', 'value': 'County'}, {'name': 'SoilType', 'value': 'Clay'}, {'name': 'OutBuildings', 'value': 'Barn, Machine Shed, Silo, Workshop'}, {'name': 'Fence', 'value': 'Electric'}, {'name': 'FarmType', 'value': 'Hobby'}, {'name': 'CropType', 'value': 'Corn'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55088,2475 40th St W,Webster,MN,44.531513,-93.309587,475000.0,FOR_SALE,26,55088_2,"For sale: $475,000. You will love this location! Good tarred roads w/great freeway access. 40 acre farm w/barn, machine shed &amp; silo.  Older 1 1/2 story home has main floor master with 3/4 bath &amp; attached garage. Home is older &amp; had additions in the 60's. Main floor has 2 baths - one full &amp; one 3/4. Large living room, kitchen &amp; dining. Home needs updating but will make a nice home for a new buyer.  Entrance from porch to lower level w/good usable space in lower level."
3,1,,,,,,,,,,['Forced air'],True,,,,,,,,False,,,1476.0,,,,,,,False,,,False,,False,,,,,,,,,,['Wood'],,,,,,,,,,,,False,11 acres,,,,False,039340081,False,False,,,,Single Family,,,['Stone'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Webster,,,[],55088,27566 Balsa Ave,Webster,MN,44.552175,-93.457292,268000.0,RECENTLY_SOLD,0,55088_3,"Recently sold: $268,000. "
4,3,1,1,1,0,,,[],Partially finished,"['Tile', 'Other']",['Baseboard'],True,['None'],True,"['Range / Oven', 'Refrigerator']",,,,True,False,,,3076.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,3.5 acres,,,,False,0212425002,False,False,,,,Single Family,,,['Concrete'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Webster,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'BASEMENT', 'value': 'Full, Partial Finished, Daylight/Lookout Windows, Walkout'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SPECIALSEARCH', 'value': '3 BR on One Level'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Boiler, Baseboard'}, {'name': 'EXTERIOR', 'value': 'Stucco'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKET', 'value': '47'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '47'}, {'name': 'OFFMARKETDATE', 'value': '2020-01-22T09:58:13'}]",55088,1400 45th St W,Webster,MN,44.519307,-93.289451,297000.0,RECENTLY_SOLD,0,55088_4,"Recently sold: $297,000. Country living here we come!  Great walkout rambler situated on 3.5 acres with mature trees.  Features include 3 beds on 1 level, master bedroom with master bath and walk in closet, huge kitchen with adjacent dining and a main floor great room with a sliding door to the deck with endless views of wildlife. The lower level is a walk out and also includes bedroom 4, and a family room. Welcome home.  Home is in very good shape and just needs some cosmetics"
4,3,1,1,1,0,,,,Unfinished,['Tile'],['Baseboard'],True,['None'],True,,,,,True,False,,,3983.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,,,,['Wood'],,,['Water'],True,,,,,,,,False,90 acres,,,,False,0221300002,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Contemporary,,,,,,,,,,False,Webster,,,[],55088,6650 Dent Ave,Webster,MN,44.490605,-93.357631,400000.0,RECENTLY_SOLD,0,55088_5,"Recently sold: $400,000. One of a kind, rare 90 acres.Woods, meadows, wetland, creek. Possible additional building sites. House is architecturally designed, open floor plan, unique in every way. Room to play, plant and explore! Quiet, scenic, peaceful. A perfect retreat."
4,2,2,0,0,0,,,[],Finished,"['Carpet', 'Hardwood', 'Tile']","['Forced air', 'Other']",True,"['Central', 'Other']",True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2700.0,,,,"['Attached Garage', 'Detached Garage']",3,,False,True,,False,,False,,,,1,,,True,False,,"['Brick', 'Vinyl']",,,,,False,,,,,,,False,5 acres,,,,False,0202475011,False,False,,,,Single Family,,,['Concrete'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Webster,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'FRONTAGEFEET', 'value': 'County'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage, Heated Garage, Driveway - Concrete, Insulated Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave, Dishwasher, Cooktop, Water Softener - Owned, Furnace Humidifier'}, {'name': 'AMENITIESUNIT', 'value': 'Deck, Patio, Kitchen Window, Ceiling Fan(s), Hardwood Floors, Tiled Floors, Main Floor Master Bedroom'}, {'name': 'FIREPLACELOC', 'value': 'Gas Burning'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'BASEMENT', 'value': 'Sump Pump, Poured Concrete, Walkout, Drain Tiled'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Informal Dining Room, Eat In Kitchen'}, {'name': 'SPECIALSEARCH', 'value': '3 BR on One Level'}, {'name': 'OUTBUILDINGS', 'value': 'Pole Building'}, {'name': 'POOLDESCRIPTION', 'value': 'Below Ground, Heated'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKET', 'value': '47'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '47'}, {'name': 'OFFMARKETDATE', 'value': '2019-11-06T09:50:36'}]",55088,3800 Bagley Ave,Webster,MN,44.531901,-93.303209,455000.0,RECENTLY_SOLD,20,55088_6,"Recently sold: $455,000. "
3,3,,,,,,,,Finished,,['Forced air'],True,,,,,,,,False,,,1445.0,,,,,,,False,,,False,,False,,,,4,,,,,,['Other'],,,,,,,,,,,,False,30.84 acres,,,,False,080630110,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Webster,,,[],55088,7980 E 280th St,Webster,MN,44.545899,-93.362896,523000.0,RECENTLY_SOLD,0,55088_7,"Recently sold: $523,000. "
3,3,2,0,1,0,,,[],,,['Forced air'],True,['Refrigeration'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,2813.0,,,,['Attached Garage'],4,,False,True,,False,,False,,,,4,,,,,,['Vinyl'],,,,,,,,,,,,False,30.84 acres,,,,False,806301100,False,False,,,,Single Family,,,,Asphalt,,,False,2000,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Webster,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TOPOGRAPHY', 'value': 'Level, Walkout, Low Land, Rolling'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'FRONTAGEFEET', 'value': 'County'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage, Garage Door Opener, Driveway - Concrete, Driveway - Shared, Driveway - Gravel, Insulated Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'SOILTYPE', 'value': 'Clay'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave, Dishwasher, Cooktop'}, {'name': 'BATHDESC', 'value': 'Main Floor 1/2 Bath, Upper Level Full Bath, Full Master'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Laundry'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'AMENITIESUNIT', 'value': 'Kitchen Window, Washer/Dryer Hookup, Porch, Vaulted Ceiling(s), Local Area Network, Master Bedroom Walk-In Closet, Cable'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Kitchen/Dining Room, Eat In Kitchen, Separate/Formal Dining Room'}, {'name': 'BASEMENT', 'value': 'Walkout'}, {'name': 'OUTBUILDINGS', 'value': 'Pole Building'}, {'name': 'CROPTYPE', 'value': 'Hay/Alfalfa'}, {'name': 'FARMTYPE', 'value': 'Hobby'}, {'name': 'SEWER', 'value': 'Mound'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '52'}, {'name': 'DAYSONMARKET', 'value': '52'}, {'name': 'OFFMARKETDATE', 'value': '2019-08-01T18:41:20'}]",55088,7980 E 280th St,Webster,MN,44.545899,-93.362896,523000.0,RECENTLY_SOLD,0,55088_8,"Recently sold: $523,000. "
4,3,,,,,,,,Finished,,['Forced air'],True,,,,,,,,False,,,2084.0,,,,,,,False,,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,2.49 acres,,,,False,030490020,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Webster,,,[],55088,4090 Hunters Ln,Webster,MN,44.572067,-93.439007,498000.0,RECENTLY_SOLD,0,55088_9,"Recently sold: $498,000. "
