bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
4,2,1,1,0,0,,,[],"Finished (Livable), Sump Pump, Concrete Block","['Hardwood', 'Tile']",['Forced air'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,2266.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,0.18 acres,,,,False,644400070,False,False,,Residential-Single Family,,Single Family,,,,,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Goodhue,5508903,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Patio, Ceiling Fan(s)'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Driveway - Concrete'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'DiningRoomDescription', 'value': 'Eat In Kitchen'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'Exterior', 'value': 'Steel Siding'}]",55027,205 1st Ave,Goodhue,MN,44.399325,-92.624531,209000.0,FOR_SALE,21,55027_0,"For sale: $209,000. Move in ready home with lots of updates! This 3 level home has charming arched doorways, hardwood floors and beautiful woodwork. Additionally-enjoy the newly finished family room, 3 bedrooms on 1 level, and large upstairs bedroom and playroom. Storage shed and lean/to wood shed included. Schedule a showing for this 4 bed 1-full and 1-3/4 bath home."
3,2,1,1,0,0,,,[],"Full, Finished (Livable), Concrete Block, Walkout, Daylight/Lookout Windows, Storage Space",,['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned']",,,,True,False,,,2616.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Cement concrete', 'Stone']",,,,,,,,,,,,False,0.34 acres,,,,False,641800050,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Goodhue,5506175,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup, Patio, Ceiling Fan(s)'}, {'name': 'Exterior', 'value': 'Brick/Stone, Fiber Board, Cement Board'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Driveway - Concrete, Storage'}, {'name': 'FireplaceLoc', 'value': 'Family Room'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55027,406 S 4th St,Goodhue,MN,44.398486,-92.626315,249900.0,FOR_SALE,23,55027_1,"For sale: $249,900. A beautiful walk out ranch style home with 3 bedrooms, 1 and 3/4 bathrooms with new sinks, counter tops, faucets and floors. Laundry room on main floor, new roof and gutters, new air conditioner, furnace and new garage door with lots of storage.  Located on a dead end street with backyard basket ball hoop, this is a must see!"
3,2,1,1,0,0,,,[],Unfinished,"['Carpet', 'Concrete', 'Hardwood', 'Laminate', 'Linoleum / Vinyl', 'Tile']",['Forced air'],True,,,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1286.0,,,,['Detached Garage'],,,False,,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,0.16 acres,,,,False,641000640,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Goodhue,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'BASEMENT', 'value': 'Full'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'EXTERIOR', 'value': 'Metal, Vinyl'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage, Garage Door Opener, Driveway - Asphalt, Insulated Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave, Dishwasher'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Patio'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, Upper Level 3/4 Bath'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Bedroom'}, {'name': 'FUEL', 'value': 'Oil'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKET', 'value': '5'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '5'}, {'name': 'OFFMARKETDATE', 'value': '2019-10-22T11:15:49'}]",55027,103 N 3rd St,Goodhue,MN,44.401511,-92.623285,166000.0,RECENTLY_SOLD,0,55027_2,"Recently sold: $166,000. A great starter home, move-in ready with many updates in recent years.  2 car detached garage with room for storage. Original hardwood floors on main level, heated tile floor in main level bathroom. Updated kitchen, both bathrooms remodeled in 2011/2012. New furnace in 2012/2013. Radon mitigation system, sump pump and basement water system installed May 2018. New water heater October 2018. Outdoor backyard patio with large shade trees for lounging, barbecuing or kids to play! Two bedrooms on upper level with 3/4 yard bath and additional space. Full bath on main level with 1 bedroom/office, dining room, kitchen and living room with breakfast nook. Basement is ready to finish with lots of room! Quiet neighborhood, close to downtown, school, churches and parks."
4,2,2,0,0,0,,,[],,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1520.0,,,,['Attached Garage'],,,False,,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,1.06 acres,,,,False,180001300,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Bellechester,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'FRONTAGEFEET', 'value': 'Paved Streets, City, State'}, {'name': 'BASEMENT', 'value': 'Full'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'FUEL', 'value': 'Propane'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Dishwasher, Disposal, Water Softener - Owned, Fuel Tank - Rented'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Laundry, Main Floor Bedroom'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Hardwood Floors'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, Upper Level 3/4 Bath'}, {'name': 'OUTBUILDINGS', 'value': 'Storage Shed'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Separate/Formal Dining Room'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '89'}, {'name': 'DAYSONMARKET', 'value': '89'}, {'name': 'OFFMARKETDATE', 'value': '2019-09-23T14:50:58'}]",55027,220 Chester Ave,Bellechester,MN,44.367874,-92.514522,161000.0,RECENTLY_SOLD,0,55027_3,"Recently sold: $161,000. "
4,3,1,1,1,0,,,[],,['Tile'],['Forced air'],True,['Central'],True,"['Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,2334.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.21 acres,,,,False,644400220,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,Goodhue #253,,Goodhue #253,,Goodhue #253,,,False,Goodhue,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage, Heated Garage, Driveway - Concrete, Insulated Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'FRONTAGEFEET', 'value': 'City'}, {'name': 'APPLIANCES', 'value': 'Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Microwave, Disposal, Freezer'}, {'name': 'BASEMENT', 'value': 'Partial Finished, Daylight/Lookout Windows, Concrete Block'}, {'name': 'BATHDESC', 'value': 'Main Floor 1/2 Bath, Main Floor Full Bath, 3/4 Basement'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Patio, Kitchen Window, Ceiling Fan(s), Tiled Floors, Washer/Dryer Hookup'}, {'name': 'SPECIALSEARCH', 'value': '3 BR on One Level'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKET', 'value': '49'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '49'}, {'name': 'OFFMARKETDATE', 'value': '2019-09-19T15:01:39'}]",55027,212 4th Ave,Goodhue,MN,44.402632,-92.626026,187000.0,RECENTLY_SOLD,0,55027_4,"Recently sold: $187,000. "
3,3,2,1,0,0,,,[],,,['Forced air'],True,,,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1900.0,,,,"['Attached Garage', 'Detached Garage']",,,False,,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,4.29 acres,,,,False,330030701,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,253 - Goodhue,,253 - Goodhue,,253 - Goodhue,,,False,Goodhue,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family, Agriculture'}, {'name': 'BASEMENT', 'value': 'Full, Walkout'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'EXTERIOR', 'value': 'Metal'}, {'name': 'FUEL', 'value': 'Propane'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage, Detached Garage, Garage Door Opener, Driveway - Gravel, Insulated Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave, Dishwasher'}, {'name': 'BATHDESC', 'value': 'Main Floor 3/4 Bath, Main Floor Full Bath'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Laundry, Main Floor Bedroom'}, {'name': 'AMENITIESUNIT', 'value': 'Kitchen Window, Washer/Dryer Hookup, Walk-In Closet, Security System'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Informal Dining Room, Eat In Kitchen'}, {'name': 'FRONTAGEFEET', 'value': 'US Highway'}, {'name': 'OUTBUILDINGS', 'value': 'Pole Building, Workshop'}, {'name': 'DAYSONMARKET', 'value': '331'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '331'}, {'name': 'OFFMARKETDATE', 'value': '2019-09-12T10:37:08'}]",55027,34540 Highway 58 Blvd,Goodhue,MN,44.448742,-92.594234,420000.0,RECENTLY_SOLD,2,55027_5,"Recently sold: $420,000. "
3,2,1,1,0,0,,,[],None,"['Carpet', 'Laminate', 'Tile']","['Forced air', 'Other']",True,,,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1344.0,,,,"['Detached Garage', 'Off street']",,,False,,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,3 acres,,,,False,380060401,False,False,,,,Single Family,,,,Shake/Shingle,,,False,2015,,False,,,,,,,,,,,,,,,True,False,,Other,,Kenyon-Wanamingo,2172 - Kenyon-Wanamingo,Kenyon-Wanamingo,2172 - Kenyon-Wanamingo,Kenyon-Wanamingo,2172 - Kenyon-Wanamingo,,,False,Goodhue,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'FUEL', 'value': 'Propane, Wood'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage, Driveway - Gravel'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air, Wood Stove'}, {'name': 'SEWER', 'value': 'Private'}, {'name': 'WATER', 'value': 'Well'}, {'name': 'APPLIANCES', 'value': 'Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Microwave, Dishwasher, Water Softener - Rented'}, {'name': 'FIREPLACELOC', 'value': 'Living Room, Wood Burning'}, {'name': 'AMENITIESUNIT', 'value': 'Deck, Patio, Kitchen Window, Ceiling Fan(s), Tiled Floors, Washer/Dryer Hookup'}, {'name': 'IS_MANUFACTUREDHOME', 'value': 'Y'}, {'name': 'BATHDESC', 'value': 'Main Floor 3/4 Bath, Main Floor Full Bath, Private Master, Full Master'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'FRONTAGEFEET', 'value': 'Township'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Laundry, 3 BR on One Level, All Living Facilities on One Level'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Informal Dining Room, Kitchen/Dining Room'}, {'name': 'FARMTYPE', 'value': 'Hobby'}, {'name': 'OUTBUILDINGS', 'value': 'Hen House, Barn'}, {'name': 'TAXYEAR', 'value': '2019.00'}, {'name': 'DAYSONMARKET', 'value': '21'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '21'}, {'name': 'OFFMARKETDATE', 'value': '2019-08-01T10:46:06'}]",55027,12006 400th St,Goodhue,MN,44.369135,-92.789839,168000.0,RECENTLY_SOLD,0,55027_6,"Recently sold: $168,000. Perfectly wooded 3.5 acre square lot. Large barn, 6 car garage. Brand new master bath. New flooring and paint in 2015 throughout."
3,1,1,0,0,0,,,,,,,,,,,,,,,False,,,1560.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Goodhue,,,[],55027,507 Broadway,Goodhue,MN,44.404561,-92.624025,165000.0,RECENTLY_SOLD,0,55027_7,"Recently sold: $165,000. "
3,1,1,0,0,0,,,[],,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1004.0,,,,,,,False,,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,,,,False,1 acres,,,,False,180001400,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Bellechester,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'FRONTAGEFEET', 'value': 'City'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Kitchen Window, Washer/Dryer Hookup'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath'}, {'name': 'SPECIALSEARCH', 'value': 'Main Floor Bedroom'}, {'name': 'BASEMENT', 'value': 'Partial'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Driveway - Gravel, More Parking Onsite for Fee'}, {'name': 'OUTBUILDINGS', 'value': 'Storage Shed'}, {'name': 'DAYSONMARKET', 'value': '38'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '38'}, {'name': 'OFFMARKETDATE', 'value': '2019-04-01T22:23:28'}]",55027,218 Chester Ave,Bellechester,MN,44.3678,-92.514086,151000.0,RECENTLY_SOLD,0,55027_8,"Recently sold: $151,000. "
3,3,2,1,0,0,,,[],Partial Finished,"['Hardwood', 'Tile']",['Forced air'],True,,,['Exhaust Fan/Hood'],,,,True,False,,,1834.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,['Park'],True,False,,,,,,,False,0.15 acres,,,,False,641330090,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Modern,,,,,,,,,,False,Goodhue,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Sun Room, Washer/Dryer Hookup, Kitchen Center Island, French Doors, Master Bedroom Walk-In Closet, Main Floor Master Bedroom'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Private Master, Main Floor Full Bath, 3/4 Master, Walk-In Shower Stall'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'HeatingDescription', 'value': 'In-Floor Heating'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Style', 'value': 'Twin Home'}, {'name': 'TaxYear', 'value': '2018.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55027,944 5th Ave,Goodhue,MN,44.403709,-92.636231,209000.0,SOLD,20,55027_9,"Recently sold: $209,000. Open concept living with a chefs kitchen, island with breakfast seating lots of natural light, a fireplace in the living area. Four season sun room leads out to a back deck   Walking path to community parks at the edge of the backyard. Basement is semi complete with a large extra bedroom and an finished third bathroom. Two car attached garage with access to mud room:laundry room"
3,2,1,0,1,0,,,[],,,['Forced air'],True,['Central'],True,"['Dishwasher', 'Range / Oven']",,,,False,False,,,1356.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,False,False,,,,,,,False,,,,,,,False,0.44 acres,,,,False,260041000,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Goodhue,,,"[{'name': 'Amenities - Interior', 'value': 'Washer/Dryer Hkups, Eat-in Kitchen, Kitchen Window'}, {'name': 'Bath Description', 'value': 'Main Floor Full Bath'}, {'name': 'Water', 'value': 'Shared'}, {'name': 'Fuel', 'value': 'Propane'}, {'name': 'Garage Type', 'value': 'Tuckunder'}, {'name': 'Exterior', 'value': 'Steel'}, {'name': 'Construction Type', 'value': 'Concrete Block'}, {'name': 'Type of Property', 'value': 'Single Family Residence'}, {'name': 'Parcel Number', 'value': '260041000'}, {'name': 'Legal Description', 'value': 'SECT-04 TWP-111 RANGE-014 .44 AC ID# 26-0000-02800'}]",55027,34211 Wells Creek Trl,Goodhue,MN,44.453006,-92.51034,170000.0,SOLD,17,55027_10,"Recently sold: $170,000. House for sale in Belvidere Mills, Minnesota. Located right off blacktop on County Road 3, between Red Wing and Goodhue.    3 bedroom; 1 1/2 bath; Rambler; 2000 square feet; 16'x24' screened in porch; one car tuck under garage; New windows in 2012; central air; New colored cement retaining wall in 2015; steel siding; asphalt shingles; home built in 1961.  Appliances included;  House is in excellent shape and ready to move in!  Call for price and details at 651-212-1150"
2,2,1,1,0,0,,,[],,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1440.0,,,,['Attached Garage'],,,False,,,False,,False,,,,1,,,,,,"['Cement concrete', 'Vinyl']",,,,,,,,,,,,False,0.26 acres,,,,False,644400510,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,['City'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Goodhue,,,"[{'name': 'Road Frontage', 'value': 'City'}, {'name': 'Amenities - Interior', 'value': 'Washer/Dryer Hkups, Kitchen Window, Pantry, Ceramic Tile, Foyer, Kitchen Vent'}, {'name': 'Bath Description', 'value': 'Main Floor Full Bath'}, {'name': 'Water', 'value': 'City'}, {'name': 'Construction Type', 'value': 'Frame/Wood'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Amenities - Exterior', 'value': 'Garage Door Opener'}, {'name': 'Type of Property', 'value': 'Single Family Residence'}, {'name': 'Parcel Number', 'value': '644400510'}, {'name': 'Legal Description', 'value': 'UNPLATTED LAND .26 AC ID# 14-0280-04002 PT OF W1/2'}]",55027,105 S 5th St,Goodhue,MN,44.398429,-92.628485,184900.0,SOLD,1,55027_11,"Recently sold: $184,900. "
