bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
3,2,1,1,0,0,,,[],Full,"['Hardwood', 'Tile']",['Radiant'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,,False,,,1957.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Wood'],,,['City'],True,,,,,,,,False,0.12 acres,,,,False,0302824140209,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,2003,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Victorian,,,,,,,,,,False,Minneapolis,5549827,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Balcony, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Skylight, Walk-In Closet, Ceiling Fan(s), Master Bedroom Walk-In Closet'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Fence', 'value': 'Wood'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath, 3/4 Master'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55407,3340 Portland Ave,Minneapolis,MN,44.9418,-93.268087,359900.0,FOR_SALE,37,55407_0,"For sale: $359,900. This stunning turn-of-the-century Craftsman home offers charm and character throughout!  Features beautiful architectural details with stained and etched glass windows, built-ins, original inlaid, hardwood floors, spacious rooms, a fantastic formal dining room, a private backyard and a 2-car garage. Amazing location with easy access to highways and blocks from the much cherished Powderhorn Park!"
3,1,1,0,0,0,,,[],Full,"['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,1123.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.16 acres,,,,False,0102824240129,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Bungalow,,,,,,,,,,False,Minneapolis,5549382,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Natural Woodwork, Kitchen Window, Hardwood Floors, Tiled Floors, Security System, Paneled Doors'}, {'name': 'Fuel', 'value': 'Natural Gas, Electric'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'FireplaceLoc', 'value': 'Living Room'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Fence', 'value': 'Wire, Full'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55407,3321 21st Ave S,Minneapolis,MN,44.942134,-93.241802,275000.0,FOR_SALE,1,55407_1,"For sale: $275,000. Charming bungalow with blonde unpainted woodwork throughout! Many updates include: newer roof and windows, granite counter-tops and SS appliances.  Great hardwood floors throughout the main floors. Extra deep lot with room for outdoor activities. Located near the Lightrail, YMCA and Corcoran Community Park."
5,2,2,0,0,0,,,,Partially finished,,['Forced air'],True,,,,,,,,False,,,2870.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.13 acres,,,,False,1302824220019,False,False,,,,Multi Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,5550173,,[],55407,4629 Cedar Ave S,Minneapolis,MN,44.918808,-93.246916,379900.0,FOR_SALE,53,55407_2,"For sale: $379,900. Fabulous location near Lakes Nokomis and Hiawatha and just up the road from the Minnehaha Pkwy and the Grand Rounds Trail System! Terrific sidexside duplex with each unit boasting hardwood floors, spacious kitchens with eat in area, separate basements with private laundry and a garage space! Both units have the same layout with 4629 featuring 2 bedrooms, 1 full bath plus finished office/family room in the lower level. 4631 has been newly remodeled and features 3 bedrooms, 2 baths, and a finished lower level family room. Nestled perfectly near area restaurants (I.E.Italian Eatery, Carbones, Fat Lorenzos) and local coffee shops (Caribou and Starbucks). A new Lunds/Byerly's is being constructed just one block away! Perfect to owner-occupy or add to your investment portfolio!"
4,1,1,0,0,0,,,[],"Unfinished, Storage Space",['Hardwood'],['Other'],True,['Wall'],True,"['Range', 'Refrigerator', 'Furnace Humidifier', 'Gas Water Heater']",,,,True,False,,,1321.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone']",,,,,,,,,,,,False,0.12 acres,,,,False,1202824320075,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,5549046,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Hardwood Floors, Washer/Dryer Hookup'}, {'name': 'Exterior', 'value': 'Brick/Stone, Steel Siding'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'FireplaceLoc', 'value': 'Living Room'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55407,4254 19th Ave S,Minneapolis,MN,44.92526,-93.24515,250000.0,FOR_SALE,20,55407_3,"For sale: $250,000. Multiple offers received. Highest &amp; Best by Thursday April 9th, 2020 at 4pm. 1930's 1.5-story corner lot home offers charm &amp; character throughout! Updated while maintaining the original charm &amp; character of the home. Spacious living room offers a large picture window allowing natural sunlight to pour into the space &amp; 9 ft.ceiling, beautiful hardwood floors that extend throughout of the main level + cozy gas fireplace with a tile surround &amp; wood mantle. Fantastic updated eat-in kitchen features unique tile back splash and countertops, great cabinets space, brand new stainless-steel appliances &amp; stunning hardwood flooring! Formal dining room features large windows, stylish light fixture + plenty of room for a large table! 2 amazing size bedrooms &amp; full bathroom on main level. Upper level offers 2 additional bedrooms+ loft area. Large unfinished basement with tons of storage space. 2-car attached garage with secure access. New A/C 14' &amp; new roof 18'. Amazing location and neighborhood!"
3,3,2,0,1,0,,,[],"Finished (Livable), Concrete Block, Egress Windows, Daylight/Lookout Windows","['Hardwood', 'Tile']",['Other'],True,,,"['Range', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,,False,,,1321.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,,,,False,0.12 acres,,,,False,0102824320039,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,Minneapolis,,Minneapolis,,Minneapolis,,,False,Minneapolis,5546375,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Kitchen Window, Hardwood Floors, Tiled Floors, Patio, Ceiling Fan(s), Master Bedroom Walk-In Closet'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'Fence', 'value': 'Wood, Chain Link, Full'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'GarageDescription', 'value': 'Detached Garage, Driveway - Asphalt'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, 3/4 Basement, Upper Level Full Bath, Bathroom Ensuite'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55407,3408 21st Ave S,Minneapolis,MN,44.94095,-93.24267,275000.0,FOR_SALE,27,55407_4,"For sale: $275,000. Modern updates &amp; amenities couple perfectly with 2 stories of carefully preserved vintage charm. Kitchen boasts granite countertops, plenty of storage &amp; SS appliances. Heated ceramic tile floors in both kitchen &amp; luxurious full bathroom. Private lower level bedroom with ensuite 3/4 bathroom. Newly refinished hardwood floors &amp; fresh carpet throughout. Large 3-season porch perfect for both transition space and hosting, fully fenced yard, professionally laid herringbone patio &amp; walkway, pergola and brand new deck. Corcoran is highly sought after for affordable south Minneapolis living in a quiet but friendly neighborhood; restaurants &amp; light rail within walking distance, easy access to larger shopping areas."
2,2,2,0,0,0,,,[],,"['Concrete', 'Hardwood']",['Forced air'],True,['Central'],True,"['Range', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Freezer']",,,,False,False,,,1139.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,False,False,,"['Brick', 'Stone']",,,['City'],True,False,,,,,,,False,2.73 acres,,,,False,3502924340463,False,False,,Residential-Single Family,,Condo,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Contemporary,,,Minneapolis #1,,Minneapolis #1,,Minneapolis #1,,,False,Minneapolis,5546118,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Balcony, Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, Indoor Sprinklers, Kitchen Center Island, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Cable'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath'}, {'name': 'Exterior', 'value': 'Brick/Stone'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room, Breakfast Area'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Heated Garage, Underground Garage, Secured, Assigned'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom'}, {'name': 'AmenitiesShared', 'value': 'Patio, Security Building, Fire Sprinkler System, Elevator(s), Concrete Floors & Walls'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'Wheelchair Ramp, Elevator, Doors 36&rdquo;&#43;, No Stairs Internal, Hallways 42&rdquo;&#43;'}, {'name': 'SharedRooms', 'value': 'Amusement/Party Room'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Shared Amenities, Sanitation, Snow/Lawn Care, Outside Maintenance, Building Exterior, Professional Mgmt, Water/Sewer, Parking Space, Hazard Insurance, Controlled Access'}, {'name': 'TaxYear', 'value': '2020.00'}]",55407,2900 11th Ave S APT 415,Minneapolis,MN,44.949718,-93.259305,225000.0,FOR_SALE,8,55407_5,"For sale: $225,000. Welcome to Midtown Exchange! This development sits on the Greenway and is literally across the street from Midtown Global Market. Condo 415 is on the top floor meaning no potential for noise from above. An open concept kitchen/dining/living room area features a balcony with sweeping views looking east. Two bedrooms, two full bathrooms (master suite, 2nd full bath) and in-unit laundry round out this lovely space. Lite, bright, and airy, this is the perfect place to call home. Animals are allowed, there's underground, heated parking, and shared amenities. A fabulous condo, in a fabulous building, in the heart of Midtown make this a must see spot."
4,2,0,1,0,1,,,,Unfinished,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,,False,,,1525.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,,,,,,,,,,,,,False,0.11 acres,,,,False,,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,,,[],55407,Columbus Ave S,Minneapolis,MN,44.935531,-93.253354,224900.0,FOR_SALE,62,55407_6,"Coming soon: $224,900. New kitchen, stainless steel appliances, fenced yard, linen closet, hardwood floors, original wood trim, unfinished lower level, front porch, tons of original charm.

For more information on this listing before it goes on the market, please reach out to our Listing Manager, Laurie Jones, at laurie@kerbyandcristina.com."
2,1,1,0,0,0,,,,,,['Forced air'],True,,,['Range / Oven'],,,,,False,,,884.0,,,,['Detached Garage'],,,False,,,False,,False,,,,0,,,,,,['Other'],,,,,,,,,,,,False,0.12 acres,,,,False,3602924320040,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,1 - Minneapolis,,1 - Minneapolis,,1 - Minneapolis,,,False,Minneapolis,5548407,,[],55407,2647 Cedar Ave S,Minneapolis,MN,44.954112,-93.246975,164900.0,FOR_SALE,9,55407_7,"For sale: $164,900. Cute small house, perfect for a small family, centrally located for buses, restaurants, bakeries, uptown, downtown, etc."
3,1,1,0,0,0,,,[],Finished (Livable),,['Forced air'],True,,,"['Range', 'Microwave', 'Refrigerator']",,,,,False,,,2022.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Stucco'],,,,,,,,,,,,False,0.1 acres,,,,False,1502824110131,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,5429787,,"[{'name': 'AmenitiesUnit', 'value': 'Porch'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'DiningRoomDescription', 'value': 'Living/Dining Room'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55407,4708 Portland Ave,Minneapolis,MN,44.917542,-93.268139,264900.0,FOR_SALE,22,55407_8,"For sale: $264,900. Completely remodeled single-family home in South Minneapolis. 1.5 story, 2 bedrooms on main level, master bedroom top-level, basement has a huge family room. All new stainless steel appliances, new carpeting, new granite countertops, and much more!"
4,2,0,0,0,0,,,,,,,,,,,,,,,False,,,2100.0,,,,,,,False,,,False,,False,,,,,,,,,,['Stucco'],,,,,,,,,,,,False,0.12 acres,,,,False,,False,False,,,,Multi Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,Minneapolis #1,,Minneapolis #1,,Minneapolis #1,,,False,Minneapolis,5544320,,[],55407,3213-3215 Bloomington Ave,Minneapolis,MN,44.94423,-93.25209,329900.0,FOR_SALE,28,55407_9,"For sale: $329,900. This beautiful duplex is owner-occupied on upper level. Professional renovation completed in 2011 include forced air w/AC, insulation, windows, bathrooms, roofing, appliances, floors &amp; kitchens. Separate electric panels and meters, furnace and A/C, and gas meters for each unit. Insulation was added between floors during renovation for sound-proofing and it makes a difference! Clean and tidy unfinished basement level has laundry, storage rooms and workshop area. Great location-walk to May Day Cafe and Powderhorn Park! Lower unit is rented through April 15 but tenant has purchased a home and moved out. First showings on main floor unit (3215) and basement only."
2,1,1,0,0,0,,,[],,"['Hardwood', 'Tile']",['Other'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,False,False,,,912.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,1,,,False,False,,['Stucco'],,,,,False,,,,,,,False,0.19 acres,,,,False,1102824430119,False,False,,Residential-Multi-Family,,Condo,,,,Built up,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,Minneapolis,,Minneapolis,,Minneapolis,,,False,Minneapolis,5547594,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Ceiling Fan(s), Paneled Doors'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room, Breakfast Bar'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Water/Sewer, Hazard Insurance, Snow Removal, Lawn Care'}]",55407,4500 Bloomington Ave APT 202,Minneapolis,MN,44.921332,-93.252794,225000.0,FOR_SALE,23,55407_10,"For sale: $225,000. ***View 3D Tour at: www.northropcondo.com ***  You will absolutely love this charming 2 bed condo near Minnehaha Creek!  Enter the sun-drenched living room with gleaming hardwood floors and original woodwork. The living room opens to a spacious formal dining room and chef's kitchen with quartz countertops and SS appliances. The two bedrooms are generously sized and the bathroom has been classically updated with tile throughout.

Additional features include a rare in-unit European combo washer/dryer, huge storage space in basement, fenced in-yard that is perfect for pets and one car garage.

Amazing location near great parks, trails, restaurants, and major transit ways. Newer mechanicals- Boiler('05), roof('15)."
4,2,1,1,0,0,,,[],Partially finished,['Hardwood'],['Other'],True,['Other'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2566.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,,,,,,,['Stucco'],,,,,,,,,,,,False,0.12 acres,,,,False,0202824440108,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,5548053,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Driveway - Asphalt'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'HeatingDescription', 'value': 'Boiler'}, {'name': 'Fence', 'value': 'Partial'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55407,3725 16th Ave S,Minneapolis,MN,44.935153,-93.250786,374900.0,FOR_SALE,31,55407_11,"For sale: $374,900. Wow! This wonderful 4 bedroom 2 bathroom Craftsman style home has undergone a full interior renovation.
Gleaming hardwood floors, bright and open spaces scale perfectly from daily living to entertaining, lots of natural light and tons of storage too. This home is an absolute knockout. See it today. Buy with confidence, a home warranty is included."
