bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
5,2,1,1,0,0,,,[],"Crawl Space, Full, Unfinished, Walkout, Daylight/Lookout Windows, Storage Space",['Hardwood'],['Forced air'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned']",,,,,False,,,1838.0,,,,['Off street'],,,False,,,False,,False,,,,,,,,,,['Wood'],,,['Water'],True,True,,,,,,,False,0.66 acres,,,,False,150062007,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,1975,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,2144,,2144,,2144,,,False,Lindstrom,5543627,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Hardwood Floors, Dock'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas, Wood'}, {'name': 'WaterfrontView', 'value': 'South, Lake, Panoramic, Bay'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Upper Level 3/4 Bath'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Wood Stove'}, {'name': 'LakeBottom', 'value': 'Sand'}, {'name': 'LakeWaterfront', 'value': 'Lake Front, Lake View, Dock'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'Water', 'value': 'Well'}, {'name': 'GarageDescription', 'value': 'Driveway - Gravel'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'WaterfrontSlope', 'value': 'Gradual'}, {'name': 'FrontageFeet', 'value': 'City, No Outlet/Dead End'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55045,11987 306th St,Lindstrom,MN,45.389452,-92.863571,424900.0,FOR_SALE,71,55045_0,"For sale: $424,900. Lake Home for Sale on South Lindstrom Lake with Sandy Beach &amp; lake bottom! Chain of Lakes with access to Chisago Lake, North Lindstrom, and recently opened to North and South Center Lakes! Acres of water to explore! Full recreation lakes. Purchased in 2011, the family has completed many updates and tried to preserve as much of the original character as possible. With 5 bedrooms, 2 baths and a walkout basement to finish to your liking, there is plenty of room for family and friends. There have been a lot of updates, Anderson windows, roof, flooring, bathrooms, furnace, well pump, water softener, lighting, interior doors and more. Explore downtown Lindstrom shops, the area vineyards, restaurants, area parks, Franconia Park (kids will love it), skiing, area festivals, and so much more. No need to commute for hours to the cabin when you could be here. Ice is almost off so get your boat ready!"
2,2,1,1,0,0,,,[],Slab,"['Hardwood', 'Tile']",['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator']",,,,True,False,,,1244.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,0,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.65 acres,,,,False,150084005,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,,False,Lindstrom,5541295,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Patio, Kitchen Center Island, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 3/4 Master'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'No Stairs Internal'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'To Be Built/Floor Plan'}]",55045,12781 Mentzer Trl,Lindstrom,MN,45.379145,-92.846447,255000.0,FOR_SALE,5,55045_1,"For sale: $255,000. To be built home in Lindstrom! Single level living with amenities including tiled and wood floors, gorgeous granite countertops, a private master bedroom with a 3/4/ en suite and a walk in closet! This open floor plan with vaulted ceilings is great for entertaining.  Hurry to make your own selections."
3,2,1,1,0,0,,,[],Unfinished,"['Carpet', 'Laminate', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Exhaust Fan/Hood', 'Disposal']",,,,False,False,,,1593.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,False,False,,"['Brick', 'Stone', 'Vinyl', 'Wood']",,,,,False,,,,,,,False,0.43 acres,,,,False,150063809,False,False,,Residential-Single,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,Chisago Lakes,,Chisago Lakes,,Chisago Lakes,,,False,Lindstrom,5540088,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Exterior', 'value': 'Shakes'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Asphalt'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Rough In, Master Walk-Thru'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55045,12211 317th Ln,Lindstrom,MN,45.403952,-92.858113,284900.0,FOR_SALE,26,55045_2,"For sale: $284,900. Better than new construction!  Fully finished 2016 3 bed/2 bath in the Morning Sun Development. Clean and well kept. Open concept main level. So much natural light! Kitchen with granite counter tops, gorgeous back splash, stainless steel appliances and huge center island. Lower level includes  huge family, bedroom and 3/4 bath. Freshly painted and brand new carpet. Walk out from the basement to enjoy your over sized lot with fully fenced in back yard."
2,1,1,0,0,0,,,[],Full,"['Carpet', 'Hardwood']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Refrigerator', 'Water Softener - Rented']",,,,,False,,,1368.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,True,,,,,,,,False,7.87 acres,,,,False,090029000,False,False,,Agriculture,,Single Family,,,,Composition,,,False,1975,,False,,,,['Private'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Lindstrom,5507220,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'OutBuildings', 'value': 'Storage Shed, Hen House, Barn, Granary'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'Water', 'value': 'Private'}]",55045,37320 Oriole Ave,Lindstrom,MN,45.487761,-92.817474,249900.0,FOR_SALE,22,55045_3,"For sale: $249,900. Country Charmer! 2BR/1BA 1.5 Story home on 8 +/- acres near Almelund. Property has had many updates in the last 15-20 years, including total kitchen remodel, roof and siding replacement, newer porch foundation, newer mechanicals(furnace 2016), and an immense helping of TLC. Property has an excellent array of outbuildings, including an oversized 2 car garage with an shop area. Beautiful scenic rural setting! Perfect starter home, or empty nest!!"
2,2,1,1,0,0,,,[],"Full, Drain Tiled, Sump Pump, Concrete Block, Walkout",,['Forced air'],True,,,"['Range', 'Microwave', 'Refrigerator', 'Disposal', 'Air-To-Air Exchanger']",,,,,False,,,1379.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,0,,,,,,"['Brick', 'Stone', 'Vinyl']",,,['Water'],True,True,,,,,,,False,0.57 acres,,,,False,150065454,False,False,,Residential-Single Family,,Single Family,,,,Other,,,False,0,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,,False,Lindstrom,5497316,,"[{'name': 'BathDesc', 'value': 'Private Master, Main Floor Full Bath, 3/4 Master'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'LakeWaterfront', 'value': 'Lake View'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'Doors 36&rdquo;&#43;, Hallways 42&rdquo;&#43;'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'To Be Built/Floor Plan'}]",55045,29360 Mary St,Lindstrom,MN,45.375071,-92.841341,299900.0,FOR_SALE,2,55045_4,"For sale: $299,900. Nice, open one level living w/ 2 beds, private master suite, main floor laundry, unfinished walkout basement, 3-car garage, close to schools, golf, parks, lakes, and much more.  Many options included with time to make your own selections still."
2,2,2,0,0,0,,,[],"Full, Drain Tiled, Sump Pump, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows","['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Air-To-Air Exchanger']",,,,True,False,,,1400.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,True,,,,,,,False,0.32 acres,,,,False,150001295,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Lindstrom,5326323,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), Kitchen Center Island, Main Floor Master Bedroom'}, {'name': 'BathDesc', 'value': 'Full Master, Main Floor Full Bath'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Metal'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Shared Amenities, Dock, Beach Access'}]",55045,12691 315th St,Lindstrom,MN,45.403041,-92.849245,329900.0,FOR_SALE,21,55045_5,"For sale: $329,900. This is a gorgeous property just steps from neighborhood lake access, and only a few minutes from necesities in Lindstrom! Step into this one level living home and find wide open spaces, shining hardwood floors, and lots of potential. The updated kitchen with center island and informal dining area are spacious and great for hosting! The large master suite has updated bath with tiled floors and separate tub and shower and attached walk-in closet! The main floor laundry room is a great bonus, right off the 2nd bedroom and 2nd full bath. Add over 1,000 square feet by finishing the huge lower level! Lower level walks out to beautiful backyard, and is ready to finish and add equity to this property! Lots of potential to double the finished square footage!"
3,1,0,0,0,0,,,,,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['None'],True,,,,,,False,,,1876.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,1,,,,,,"['Brick', 'Stone']",,,,,,,,,,,,False,0.62 acres,,,,False,150048234,False,False,,,,Single Family,,,,Asphalt,,,False,2006,,False,,,,,,,,,,,,,,,True,False,,Other,,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,2144 - Chisago Lakes,,,False,Lindstrom,,,[],55045,28596 Lakeside Dr,Lindstrom,MN,45.362015,-92.852508,254174.0,PRE_FORECLOSURE,3,55045_6,"Zestimate&reg; Home Value: $254,174. "
4,5,2,2,1,0,,,[],"Full, Finished (Livable), Drain Tiled, Sump Pump, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows","['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Cooktop', 'Water Softener - Owned', 'Wall Oven', 'Other']",,,,True,False,,,5669.0,,,,"['Attached Garage', 'Detached Garage']",8,,False,True,,False,,False,,,,1,,,True,,,"['Brick', 'Stone', 'Wood']",,,,,,,,,,,,False,5.7 acres,,,,False,150001090,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,1990,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Lindstrom,5484240,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Natural Woodwork, Kitchen Window, Hardwood Floors, Tiled Floors, Sun Room, Washer/Dryer Hookup, Patio, Walk-In Closet, Ceiling Fan(s), In-Ground Sprinkler, Security System, Other, French Doors, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors, Wet Bar, Cable'}, {'name': 'BathDesc', 'value': 'Private Master, Main Floor Full Bath, Main Floor 1/2 Bath, Other, Full Basement, 3/4 Master, Basement, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Wood'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Breakfast Area, Eat In Kitchen, Separate/Formal Dining Room, Other'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Living Room, Family Room, Brick, Other, Stone'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Detached Garage, Garage Door Opener, Heated Garage, Driveway - Other Surface, Other'}, {'name': 'Fence', 'value': 'Privacy, Other'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace, Other'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, County'}, {'name': 'OutBuildings', 'value': 'Additional Garage, Storage Shed, Other, Bunk House, Workshop'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched'}, {'name': 'Water', 'value': 'Well'}, {'name': 'SecondUnit', 'value': 'Existing In-Law w/Kitchen, Existing In-Law w/Bath'}, {'name': 'PoolDescription', 'value': 'Below Ground, Outdoor, Heated'}, {'name': 'TaxYear', 'value': '2018.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55045,28968 Olinda Trl,Lindstrom,MN,45.367287,-92.840531,525000.0,FOR_SALE,75,55045_7,"For sale: $525,000. Unique and amazing estate first time on the market. This property is made to entertain. Sits on 5.7 acres offers 6300 fsf 4 beds 6 bathrooms, 3 fireplaces, main level sitting, formal dining, family room with bar and stone fireplace, huge kitchen with loads of storage and cooking area, full glass porch 14x50 walks out to in-ground pool with pool house has bathroom fenced in area around pool. Lower level setup for in law suite with full kitchen, plenty of living space.  Doll house, garden shed."
2,2,1,1,0,0,,,[],Slab,['Tile'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Furnace Humidifier', 'Air-To-Air Exchanger']",,,,True,False,,,1412.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.25 acres,,,,False,,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Lindstrom,5352867,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Natural Woodwork, Kitchen Window, Tiled Floors, Washer/Dryer Hookup, Patio, Walk-In Closet, Multiple Phone Lines, Ceiling Fan(s), In-Ground Sprinkler, Kitchen Center Island, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors'}, {'name': 'BathDesc', 'value': 'Private Master, Main Floor Full Bath, 3/4 Master, Walk-In Shower Stall, Bathroom Ensuite'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Shakes'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning, Brick'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'No Stairs External, Roll&#45;In Shower, No Stairs Internal, Hallways 42&rdquo;&#43;'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Other, Snow Removal, Lawn Care'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Under Construc/Spec Homes'}]",55045,31723 Newport Curv,Lindstrom,MN,45.405956,-92.86415,296061.0,FOR_SALE,1,55045_8,"For sale: $296,061. &quot;The Evaline&quot; built by Semler Homes with 1412 FSF, 2 BR/ 2 BA/ 3 Car Garage, One-level living close to restaurants, shopping, walking trails, etc. Sold before list."
2,2,1,1,0,0,,,[],Slab,['Tile'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Furnace Humidifier', 'Air-To-Air Exchanger']",,,,,False,,,1412.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.19 acres,,,,False,150063874,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Lindstrom,5350788,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Natural Woodwork, Kitchen Window, Tiled Floors, Washer/Dryer Hookup, Patio, Walk-In Closet, In-Ground Sprinkler, Kitchen Center Island, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors, Cable'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Private Master, Main Floor Full Bath, 3/4 Master, Walk-In Shower Stall, Bathroom Ensuite'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs, Sidewalks'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'No Stairs External, Roll&#45;In Shower, No Stairs Internal, Hallways 42&rdquo;&#43;'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Other, Professional Mgmt, Snow Removal, Lawn Care'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Under Construc/Spec Homes'}]",55045,31732 Mcguire Trl,Lindstrom,MN,45.405319,-92.8638,282569.0,FOR_SALE,1,55045_9,"For sale: $282,569. &quot;The Evaline&quot; built by Semler Homes with 1412 FSF, 2 BR/2BA new construction detached townhouse. Features include: upgraded appliances, custom Rustic Alder cabinets, 9 foot knockdown ceilings, master bedroom ensuite with walk-in tile shower, large center island, insulated 24'x20' garage with garage door opener &amp; keyless entry, Transite ducting at floor heating, upgraded LVP floating floor, humidifier, 32' doorways, sod and irrigation allowance, covered porch, 22x10 patio at rear of home and so much more! Near shopping, restaurants, lakes etc."
