bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
5,2,2,0,0,0,,,[],"Finished (Livable), Egress Windows",['Hardwood'],['Forced air'],True,['Central'],True,"['Range', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned', 'Tankless Water Heater']",,,,True,False,,,2558.0,,,,['Detached Garage'],3,,False,True,,False,,False,,,,1,,,,,,"['Vinyl', 'Wood']",,,,,,,,,,,,False,0.25 acres,,,,False,053324240051,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1987,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5507428,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Vaulted Ceiling(s), Hardwood Floors, Washer/Dryer Hookup'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl, Wood'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Detached Garage, Driveway - Concrete'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Full Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55070,3757 226th Ave NW,Saint Francis,MN,45.379523,-93.362395,229900.0,FOR_SALE,44,55070_0,"For sale: $229,900. This home has a large addition off the back offering a larger Family room and lower level Game Room.  The family room offers an abundance of natural light and a beautiful custom made fire place with a built in mantle and sitting height-hearth.  The main level also offers a living room with french doors and built in bookshelf which can easily be used as a home office, with its own exterior entrance.  3 Bedrooms on the main floor and a full bathroom.  The lower level offers 2 additional bedrooms, a large game room that could be converted into a 6th bedroom, also a hobby room and a storage room.  This home has On Demand Hot Water Heater, furnace/AC installed in 2011, water softener and radon mitigation.  Off the family room you will be lead to the 3 season porch that overlooks the fully fenced in backyard.  The backyard has a variety of perennials, patio block pavers, Koi pond with waterfall and a wonderful gardening shed that has large windows, additional storage shed behind garage."
3,2,1,0,1,0,,,[],"Full, Drain Tiled, Concrete Block, Walkout, Egress Windows, Partial Finished","['Carpet', 'Concrete', 'Laminate']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned', 'Furnace Humidifier', 'Air-To-Air Exchanger']",,,,False,False,,,1415.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,4,,,False,True,,"['Metal', 'Vinyl']",,,,,False,,,,,,,False,0.25 acres,,,,False,333424210103,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,2004,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Split level,,,,,,,,,,False,Saint Francis,5470506,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Kitchen Window, Vaulted Ceiling(s), Washer/Dryer Hookup, Patio, Ceiling Fan(s), Hot Tub'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Living/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl, Metal'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath, 1/2 Basement, Master Walk-Thru'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55070,23617 Eidelweiss St NW,Saint Francis,MN,45.397583,-93.338319,235000.0,FOR_SALE,28,55070_1,"For sale: $235,000. Better than new 3 bedrooms, 2 bathroom, 4 level home with new carpet on the upper level and pretty vinyl plank flooring on the main level. Freshly painted white kitchen cabinets and neutral walls and bathrooms. PARTIALLY COMPLETED 3rd AND 4th level with 4th and 5th bedrooms nearly done. New Roof 2016,A new water heater in 2018, new washer 2019, dryer 2016, and water softener 2-3 years old. BUILD INSTANT EQUITY! Pretty landscaping, deck with 4 year old hot tub and some privacy fencing perfect for outdoor bbq's. Light, bright and fresh with a walkout 3rd level. Already plumbed for a wet-bar. Gorgeous vaulted ceilings on the main. This home is perfect for entertaining!"
4,2,1,1,0,0,,,[],"Full, Finished (Livable), Walkout",['Tile'],['Forced air'],True,['Central'],True,"['Range', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,1810.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.4 acres,,,,False,333424320056,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1999,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,15 - St. Francis,,15 - St. Francis,,15 - St. Francis,,,False,Saint Francis,5549979,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Natural Woodwork, Kitchen Window, Tiled Floors, Patio, Walk-In Closet, Ceiling Fan(s), Security System, Kitchen Center Island, Wet Bar'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Breakfast Area, Eat In Kitchen'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning, Stone'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55070,3060 232nd Ln NW,Saint Francis,MN,45.390642,-93.343625,209900.0,FOR_SALE,25,55070_2,"For sale: $209,900. Great opportunity to gain instant equity. 4 beds (4th bed needs a wall) 2 bathrooms. Lovely home with Brick Fireplace, walkout, deck wet bar, vaulted ceilings, Built in Dresser, Ceramic floor and Shower. Enjoy the .40 acre lot from the large deck. Move in ready. Close quickly."
3,2,1,1,0,0,,,[],"Full, Drain Tiled, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows",['Hardwood'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Air-To-Air Exchanger']",,,,,False,,,1586.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Stone', 'Vinyl']",,,,,,,,,,,,False,0.22 acres,,,,False,,False,False,,Residential-Single Family,,Single Family,,,,,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5549174,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, In-Ground Sprinkler, Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Shakes'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room, Living/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Driveway - Asphalt'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath, 3/4 Master, Rough In, Basement'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Under Construc/Spec Homes'}]",55070,3396 236th Ln NW,Saint Francis,MN,45.397563,-93.369904,280500.0,FOR_SALE,5,55070_3,"For sale: $280,500. Our newest plan the &quot;Riverwood&quot;. You will fall in love with this layout. Nice welcoming entry way leads you to the open &amp; vaulted main level w/a huge kit w/plenty of cabinets, granite tops &amp; nice sized center island. Generous sized living &amp; dining room w/plenty of windows to allow the natural light in. Fantastic master suite w/a huge walk in closet &amp; your own private 3/4 bath + 2 more bedrooms on this level &amp; a full bath.  WO lower level is ready for your finishing touches + a huge 3-car garage."
4,3,1,2,0,0,,,[],"Full, Finished (Livable), Drain Tiled, Concrete Block, Walkout, Daylight/Lookout Windows",['Hardwood'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Air-To-Air Exchanger', 'Gas Water Heater']",,,,True,False,,,2094.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone', 'Vinyl']",,,['Water'],True,True,,,,,,,False,0.28 acres,,,,False,323424310062,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5547773,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'BathDesc', 'value': 'Private Master, 3/4 Basement, Upper Level Full Bath, 3/4 Master, Upper Level 3/4 Bath, Basement'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Eat In Kitchen, Breakfast Bar'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Asphalt, Tuckunder Garage'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'LakeWaterfront', 'value': 'River View'}, {'name': 'WaterfrontView', 'value': 'River'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55070,23231 Underclift St NW,Saint Francis,MN,45.39181,-93.357865,305000.0,FOR_SALE,51,55070_4,"For sale: $305,000. Incredible opportunity for a BETTER THAN NEW home with many upgrades!! This amazing home features 4 beds, 3 on one level including a HUGE master with private master bath and walk in closet, and three baths all outfitted with granite tops. Entire main floor features upgraded flooring throughout, living room with vaulted ceilings and gas fireplace, granite tops and tile back splash and stainless steel appliances throughout the kitchen. Lower level walks out to large concrete patio. Finished and insulated garage is a MUST SEE! Exterior highlights cannot be compared to! RUM RIVER VIEWS from the HUGE deck, upgraded lighting, gutters, and fully landscaped lot! Why buy new when this opportunity exists?"
2,2,2,0,0,0,,,[],Slab,"['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned']",,,,True,False,,,1345.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Cement concrete'],,,,,True,,,,,,,False,7.44 acres,,,,False,343424240004,False,False,,Residential-Single Family,,Single Family,,,['Slab'],Asphalt,,,False,1995,,False,,,,"['Tank with Drainage Field', 'Private', 'Mound']",,,,,,,,,,,True,False,,,,,15 - St. Francis,,15 - St. Francis,,15 - St. Francis,,,False,Saint Francis,5547278,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Ceiling Fan(s), Main Floor Master Bedroom, Paneled Doors'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Breakfast Area'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Living Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'Water', 'value': 'Well, Private'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Exterior', 'value': 'Cement Board'}, {'name': 'LakeWaterfront', 'value': 'Pond'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Other'}]",55070,23474 Nightingale St NW,Saint Francis,MN,45.39513,-93.318598,259900.0,FOR_SALE,32,55070_5,"For sale: $259,900. Cute, clean and cozy A frame on 7.44 acres of trees, ponds and four-wheel/snowmobile trails! Fresh paint, newly refinished hardwood flooring, stone front wood burning fireplace, stainless steel appliances. Open floor plan, huge windows let the sunshine in! The fun loft area can be used as a bedroom space, kids hangout, guest area, office? New furnace, roof, exterior doors, well pressure tank in 2019, new kitchen and both bedroom windows, SS appl in 2016, bath stools 2019, garage door 2018, garage lighting 2017, new trim and light fixtures throughout, stone on fireplace 2018. Sale contingent on Sellers finding home of choice."
4,4,2,0,1,1,,,[],"Full, Drain Tiled, Concrete Block, Walkout",['Hardwood'],['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Water Softener - Owned', 'Furnace Humidifier', 'Gas Water Heater']",,,,True,False,,,3032.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,4 acres,,,,False,273424140008,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,2003,,False,,,,"['Tank with Drainage Field', 'Private']",,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5546780,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Walk-In Closet, Ceiling Fan(s), In-Ground Sprinkler, Security System, Kitchen Center Island, Master Bedroom Walk-In Closet, Satelite Dish'}, {'name': 'BathDesc', 'value': 'Full Master, Main Floor 1/2 Bath, Other, Upper Level Full Bath, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Heated Garage, Driveway - Asphalt, RV Access/Parking'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning, Stone'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, Main Floor Bedroom'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age Over 8 Years'}, {'name': 'OutBuildings', 'value': 'Pole Building'}, {'name': 'Water', 'value': 'Well, Drilled'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'PoolDescription', 'value': 'Above Ground'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55070,1818 243rd Ave NW,Saint Francis,MN,45.409209,-93.311322,489900.0,FOR_SALE,21,55070_6,"For sale: $489,900. Please check out this beautiful home on 4 acres, professionally landscaped. 4 bedrooms, master with the baster bath w/whirlpool tub, separate shower and walk in closet. Full upper bathroom, 3 bedroom on one level. Main floor laundry &amp; 1/2 bath off the 3 car heated garage. Main floor bedroom/office. Lower level family room walk out to patio, LL media room with surround sound. Pole barn 50x30, infloor heat, 3 garage door, with electric, heat and water. Livingroom with large built-ins and gas brick fireplace, dining area over looking the back yard with sliding glass doors to deck. Kitchen has been updated, Center island large pantry and lots of cabinets. Home offers security system, yard sprinkler system, septic has been certified."
3,2,1,1,0,0,,,[],"Full, Drain Tiled, Sump Pump, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows",['Hardwood'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,,False,,,1586.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Stone', 'Vinyl']",,,,,,,,,,,,False,0.22 acres,,,,False,323424120047,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5545571,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, In-Ground Sprinkler, Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Shakes'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room, Living/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath, 3/4 Master, Rough In, Basement'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55070,23596 Quay St NW,Saint Francis,MN,45.396794,-93.354594,274900.0,FOR_SALE,26,55070_7,"For sale: $274,900. Almost new home on premium lot.  Great backyard with pond view and  wide open to the back of the home.   You will fall in love with this layout.  Nice welcoming entry way leads you to the open &amp; vaulted main level w/a huge kit w/plenty of cabinets, granite tops &amp; nice sized center island. Generous sized living &amp; dining room w/plenty of windows to allow the natural light in. Fantastic master suite w/a huge walk in closet &amp; your own private 3/4 bath + 2 more bedrooms on this level &amp; a full bath. WO lower level is ready for your finishing touches + a huge 3-car garage."
3,2,1,1,0,0,,,[],"Full, Finished (Livable), Drain Tiled, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows",,['Forced air'],True,,,,,,,,False,,,1863.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,,,,,,,,False,,,,,False,063324110050,False,False,,Residential-Multi-Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5544567,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Vaulted Ceiling(s), Washer/Dryer Hookup, Walk-In Closet, Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Metal, Shakes'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'BathDesc', 'value': '3/4 Basement, Upper Level Full Bath'}, {'name': 'AmenitiesShared', 'value': 'Fire Sprinkler System'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Snow/Lawn Care'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Under Construc/Spec Homes'}]",55070,4149 228th Ave NW,Saint Francis,MN,45.383384,-93.37152,229900.0,FOR_SALE,21,55070_8,"For sale: $229,900. Brand new affordable homes! 3 bedroom plan with loft area on upper level. Perfect for a flex space for office/exercise area, homework area, play area or whatever you need it for! 3 and 4 bedroom units available! Close to downtown and schools! You'll love the open floor plan, large kitchen with island and loft area. Walkout basements with option of having a deck off of the dining room. Vaulted ceilings in kitchen, dining and living room. You will love the insulated garage, fire sprinklers,custom cabinets, wire shelving,solid core doors,gutters,water spigot in garage,upgraded flooring and lighting.quartz countertops.   Home can be ready for you within 30 days! Pics are from 4157 228th."
3,2,1,1,0,0,,,[],"Full, Finished (Livable), Drain Tiled, Concrete Block, Walkout, Egress Windows, Daylight/Lookout Windows",,['Forced air'],True,,,,,,,,False,,,1863.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,,,,,,,,False,,,,,False,063324110051,False,False,,Residential-Multi-Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Francis,5544555,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Vaulted Ceiling(s), Washer/Dryer Hookup, Walk-In Closet, Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Metal, Shakes'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Pitched, Age 8 Years or Less'}, {'name': 'BathDesc', 'value': '3/4 Basement, Upper Level Full Bath'}, {'name': 'AmenitiesShared', 'value': 'Fire Sprinkler System'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Snow/Lawn Care'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Under Construc/Spec Homes'}]",55070,4145 228th Ave NW,Saint Francis,MN,45.383383,-93.371427,229900.0,FOR_SALE,21,55070_9,"For sale: $229,900. Brand new affordable homes! 3 bedroom plan with loft area on upper level. Perfect for a flex space for office/exercise area, homework area, play area or whatever you need it for! 3 and 4 bedroom units available! Close to downtown and schools! You'll love the open floor plan, large kitchen with island and loft area. Walkout basements with option of having a deck off of the dining room. Vaulted ceilings in kitchen, dining and living room. You will love the insulated garage, fire sprinklers,custom cabinets, wire shelving,solid core doors,gutters,water spigot in garage,upgraded flooring and lighting.quartz countertops.   Home can be ready for you within 30 days! Pics are from 4157 228th."
