bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
3,2,0,0,0,0,,,,Finished,['Hardwood'],['Forced air'],True,['Central'],True,,,,,True,False,,,1401.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Wood'],,,,,,,,,,,,False,0.44 acres,,,,False,2111822420005,False,False,,,,Single Family,,,,Asphalt,,,False,1965,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,Wayzata #284,,Wayzata #284,,Wayzata #284,,,False,Plymouth,5549777,,[],55447,14705 31st Ave N,Plymouth,MN,45.014154,-93.466705,299900.0,FOR_SALE,20,55447_0,"For sale: $299,900. Well maintained &amp; updated rambler in Wayzata School District. 3 BR on 1 level. Hardwood floors, knockdown ceilings, new carpet in basement, &amp; SS appliances. Large deck plus additional detached deck in backyard, tree lined sides backyard."
3,3,1,0,2,0,,,[],Finished (Livable),,['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,1622.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,True,,,['Wood'],,,,,True,,,,,,,False,0.2 acres,,,,False,2911822440013,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,1974,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Plymouth,5551622,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Natural Woodwork, Kitchen Window, Master Bedroom Walk-In Closet'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Family Room, Brick'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, Upper Level Full Bath, 1/2 Basement'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'Exterior', 'value': 'Wood'}, {'name': 'DiningRoomDescription', 'value': 'Living/Dining Room'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'LakeWaterfront', 'value': 'Pond'}, {'name': 'PoolDescription', 'value': 'Shared'}, {'name': 'AmenitiesShared', 'value': 'Tennis Courts'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Shared Amenities, Sanitation, Professional Mgmt, Hazard Insurance, Snow Removal'}]",55447,16110 15th Ave N,Plymouth,MN,44.995465,-93.484302,285000.0,FOR_SALE,43,55447_1,"For sale: $285,000. Fall in love with this well maintained 2 story detached town home in the popular Chelsea Woods of Plymouth with Wayzata schools. Excellent location in this amenity rich community on a cul-de-sac with a partially wooded back yard overlooking a pond. Great privacy not usually found.  The perfect floorplan includes a large main level entry, spacious kitchen with eat-in space, living and dining rooms and a half bath.  The kitchen is updated with granite counters, stainless aplliances and vinyl plank flooring.  2 baths are updated with new flooring and new fixtures.  The upper level is 3 generous bedrooms and a full bath.  The walkout lower level has an expansive and bright  family room with a wood burning fireplace and half bath.The back yard is a nature lovers delight, peaceful and private, it overlooks the pond. Enjoy the outdoor living months on a huge deck with bench seating.  All new carpet, flooring and paint. New electrical panel and fireplace has been inspected."
4,2,1,1,0,0,,,[],"Finished (Livable), Partial",['Tile'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned']",,,,True,False,,,1960.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Vinyl', 'Wood']",,,,,True,,,,,,,False,0.12 acres,,,,False,2811822330013,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,1990,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,Wayzata - 284,,Wayzata - 284,,Wayzata - 284,,,False,Plymouth,5495163,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Vaulted Ceiling(s), Tiled Floors, Sun Room, Washer/Dryer Hookup, Patio, Skylight, Walk-In Closet, Ceiling Fan(s), Security System'}, {'name': 'BathDesc', 'value': 'Full Master, 3/4 Basement, Upper Level Full Bath, Separate Tub & Shower, Master Walk-Thru'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl, Wood'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'Fence', 'value': 'Wood, Privacy, Full'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Fireplace'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Snow/Lawn Care, Professional Mgmt, Cable TV'}]",55447,15715 15th Pl N,Plymouth,MN,44.996181,-93.479719,349900.0,FOR_SALE,26,55447_2,"For sale: $349,900. Charming detached townhome in prime Plymouth location only one block away from Parker's Lake! Property highlights include an open concept main level w/ an abundance of natural light, neutral decor, fresh paint, new flooring on main level, recently renovated lower level bathroom, spacious patio &amp; fully fenced backyard. Parks, trails &amp; Hwy access nearby. Wayzata Schools!!"
3,3,0,0,0,0,,,,Finished,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2405.0,,,,"['Attached Garage', 'Detached Garage']",4,,False,True,,False,,False,,,,1,,,,,,['Wood'],,,,,,,,,,,,False,0.4 acres,,,,False,3311822240089,False,False,,,,Single Family,,,,Asphalt,,,False,1995,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,Wayzata #284,,Wayzata #284,,Wayzata #284,,,False,Plymouth,5550646,,[],55447,735 Quantico Ln N,Plymouth,MN,44.987291,-93.475346,425000.0,FOR_SALE,27,55447_3,"For sale: $425,000. SUPER LOCATION! Beautiful cul-de-sac lot with/.4 acres of tranquil, lush surroundings! Open floor plan w/hardwood floors &amp; vaulted ceiling over the kitchen, DR and main floor FR. Approx. 3400 total square footage and 500+ additional space awaiting your finishing touch in the basement! Large 2 car attached garage plus a 2 car free standing heated garage, perfect work shop, hobby space or Man Cave! Wayzata Schools! Outstanding location near Luce Line trail, Parker's Lake Park, downtown Wayzata &amp; Plymouth + walk to Birchview Elementary &amp; Central Middle School! Flat yard w/open green space, mature trees + large deck &amp; paver patio for entertaining! Family room w/gas fireplace. Tons of natural light! Large kitchen w/brand new SS appliances! Single level living - 3 bedrooms on the main level! Large living room! LL family/amusement area. Bonus space in LL...den, bedroom, craft space, workshop, office, tons of storage &amp; laundry! A wonderful home in an exceptional location. A must see inside!"
3,2,2,0,0,0,,,,Finished,['Carpet'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven']",,,,True,False,,,1757.0,,,,['Attached Garage'],9,,False,True,,False,,False,,,,0,,,False,False,,['Wood'],,,"['Park', 'Water']",True,False,,,,,,,False,0.3 acres,,,,False,2911822130024,False,False,,,,Single Family,,,,Composition,,,False,1985,,False,,,,,,,,,,,,,,,True,False,,Split level,,Oakwood Elementary,Wayzata Public Schools,Wayzata Central Middle School,Wayzata Public Schools,Wayzata High School,Wayzata Public Schools,,,False,Plymouth,5505636,,[],55447,2115 Black Oaks Ln N,Plymouth,MN,45.0019,-93.490016,369900.0,FOR_SALE,47,55447_4,"For sale: $369,900. Fantastic home located in desirable Steeplechase neighborhood. Home has been well maintained with a steady flow of updates made throughout. Updates include:Fully remodeled upper level full bath. Lower level bath remains current. New carpet throughout. New tile in front entry and a built-in shoe rack has been added.  New garden window in the kitchen. Wall to wall custom book shelf in office. Some fresh paint and refreshed paint. Nicely treed lot with lovely landscaping. Wayzata Schools!"
2,2,1,0,1,0,,,[],"Concrete Block, Partial Finished","['Carpet', 'Linoleum / Vinyl', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,,False,,,996.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,"['Park', 'Water']",True,True,,,,,,,False,0.02 acres,,,,False,2111822330103,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,2006,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,284,,284,,284,,,False,Plymouth,5548036,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Ceiling Fan(s)'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt, Tuckunder Garage'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, 1/2 Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Sanitation, Outside Maintenance, Hazard Insurance, Snow Removal, Lawn Care'}]",55447,2729 Shenandoah Ln N,Plymouth,MN,45.010908,-93.478179,159522.0,FOR_SALE,18,55447_5,"For sale: $159,522. One Level Townhome in a superb location. Close to shopping easy access to Highway 55. Updated kitchen appliances and bedroom windows. Updated 100amp electrical panel. 2 car garage. Located in Wayzata Schools. One Year Home Warranty provided by AHS. Quick possession available."
2,2,0,0,0,0,,,[],,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,True,False,,,1150.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,,,,,,,['Other'],,,,,True,,,,,,,False,,,,,False,2811822320117,False,False,,,,Townhouse,,,,Asphalt,,,False,1996,,False,,,,,,,,,,,,,,,True,False,,,,,Wayzata #284,,Wayzata #284,,Wayzata #284,,,False,Plymouth,5546916,,"[{'name': None, 'value': 'Washer/Dry Included'}, {'name': None, 'value': 'Wood Flooring'}]",55447,1830 Terraceview Ln N APT D,Plymouth,MN,44.999593,-93.479761,211000.0,FOR_SALE,16,55447_6,"For sale: $211,000. Delightful soft contemporary close to Parker's Lake trail system, parks, bus line, Wayzata Schools. Upon entering, you will say &quot;WOW&quot;! Features: end unit, open floor plan with vaulted ceiling &amp; skylights, hardwood floors, recently painted &amp; professionally cleaned. Living room has gas fireplace, patio off dining area with privacy. Step saving kitchen with pantry. Also laundry closet &amp; half bath. Upper level has bedroom suite with walk-in closet, walk-thru bath and second BR/den. Ready to move in and call home. Better than renting with today's low interest rates."
5,3,1,1,1,0,,,[],"Full, Finished (Livable), Walkout, Daylight/Lookout Windows, Storage Space","['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Disposal', 'Water Softener - Owned', 'Gas Water Heater']",,,,True,False,,,2966.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Stone']",,,['Water'],True,,,,,,,,False,0.7 acres,,,,False,3011822340026,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,2020,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Split level,,,,,,,,,,False,Plymouth,5504236,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Tiled Floors, Sun Room, Washer/Dryer Hookup, Patio, Walk-In Closet, Ceiling Fan(s), Kitchen Center Island, French Doors, Master Bedroom Walk-In Closet, Paneled Doors'}, {'name': 'Exterior', 'value': 'Brick/Stone, Cedar'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Living Room, Family Room, Brick, Stone'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt, Tuckunder Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath, 3/4 Master, 1/2 Basement, Full Jack &amp; Jill'}, {'name': 'SpecialSearch', 'value': '4 BR on One Level'}, {'name': 'HandicapAccess', 'value': 'Door Lever Handles'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55447,1310 Urbandale Ln N,Plymouth,MN,44.992775,-93.512838,609900.0,FOR_SALE,40,55447_7,"For sale: $609,900. Your new home is finished and ready to move in! All the dirty work has been done for you. This home is totally remodeled with high end finishes. It is not your average cookie cutter remodel. Custom kitchen has a large island and boasts all the bells and whistles. It not only looks beautiful, but functions properly, too. Real Red Oak hardwood floors are throughout the main and upper level. There is an in home office/5th bedroom, with its own entrance. The basement is bright, airy and walks out to the large back yard and pond. The sun room is stunning, with its amazing views and sunshine. Situated in one of the most desireable neighborhoods in Plymouth. Don't miss out on this Custom Remodeled home."
2,2,1,1,0,0,,,[],,,['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Water Softener - Owned', 'Electric Water Heater']",,,,True,False,,,1368.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,True,,,,,,,False,0.1 acres,,,,False,2811822420095,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,1978,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Plymouth,5542701,,"[{'name': 'AmenitiesUnit', 'value': 'Patio, Skylight, Master Bedroom Walk-In Closet, Main Floor Master Bedroom'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Private Master, Main Floor Full Bath, Separate Tub & Shower, 3/4 Master, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl, Metal'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Other, Shared Amenities, Sanitation, Outside Maintenance, Hazard Insurance, Snow Removal, Lawn Care'}, {'name': 'AmenitiesShared', 'value': 'In-Ground Sprinkler System'}, {'name': 'TaxYear', 'value': '2020.00'}]",55447,14900 18th Ave N,Plymouth,MN,44.999073,-93.470075,348000.0,FOR_SALE,22,55447_8,"For sale: $348,000. Complete high quality renovation! This single level living town house has a nice southern exposure which makes for bright spaces and perfect snow melting in the wintertime of the walkway and driveway! Enjoy the Association Pool! You have to see this one!"
4,4,2,1,1,0,,,,Finished,"['Carpet', 'Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,3981.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,,,,"['Brick', 'Wood']",,,,,,,,,,,,False,0.47 acres,,,,False,1911822120045,False,False,,,,Single Family,,,,Asphalt,,,False,1992,,False,,,,,,,,,,,,,,,True,False,,Colonial,,,,,,,,,,False,Plymouth,5495198,,[],55447,18210 34th Ave N,Plymouth,MN,45.019873,-93.511922,559900.0,FOR_SALE,23,55447_9,"For sale: $559,900. Spacious home with stunning curb appeal on almost a 1/2 acre in Wayzata schools! Updated gourmet kitchen features stainless steel appliances and granite counters. Kitchen opens up to family room and informal dining area: great for entertaining. Conveniently located main floor laundry. Large master suite has walk-in closet, private bath, and gas burning fireplace. 4 spacious bedrooms on upper level. Lower level has large family room, den, and tons of storage. Beautifully landscaped yard. This home is a must see!"
