bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
4,3,3,0,0,0,,,[],"Full, Unfinished, Egress Windows, Poured Concrete",['Hardwood'],['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Disposal', 'Air-To-Air Exchanger']",,,,True,False,,,2654.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Cement concrete', 'Stone']",,,,,,,,,,,,False,0.28 acres,,,,False,175740306,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,761 - Owatonna,,761 - Owatonna,,761 - Owatonna,,,False,Owatonna,5550542,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), Kitchen Center Island, Master Bedroom Walk-In Closet'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor Full Bath, Upper Level Full Bath'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air, In-Floor Heating'}, {'name': 'Exterior', 'value': 'Fiber Board'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55060,210 Hickory Ln NE,Owatonna,MN,44.114039,-93.222471,398500.0,FOR_SALE,1,55060_0,"For sale: $398,500. MAKE MEMORIES HERE! This two story floor plan invites you in with its high ceilings and offers you an open kitchen with granite counter tops and custom cabinets. Enjoy your evenings in the living room or read a book warmed by the slate gas fireplace. Gather in the four season porch as you discuss your day. Master suite with walk in closet is one of the 4 bedrooms this spacious home offers and includes office/craft room upstairs. Main floor laundry. The basement highlights include an egress windows and in-floor heating and is ready to finish to your taste and design. Triple garage is Sheetrocked, with floor drains and in-floor heat. This 2016 built construction is ready for you to move right in. See virtual tour for viewing on you schedule. Call today and let's get you packing!"
2,2,1,0,1,0,,,[],"Drain Tiled, Partial, Sump Pump, Concrete Block, Drainage System",['Hardwood'],['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Water Softener - Owned']",,,,True,False,,,1582.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.18 acres,,,,False,175730212,False,False,,Residential-Single Family,,Townhouse,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Owatonna,5549539,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Vaulted Ceiling(s), Hardwood Floors, Patio, In-Ground Sprinkler, Main Floor Master Bedroom'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Main Floor Full Bath, 3/4 Master, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Vinyl'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'No Stairs External'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Sanitation, Snow/Lawn Care, Outside Maintenance, Building Exterior'}, {'name': 'TaxYear', 'value': '2020.00'}]",55060,2505 Mossy Creek Dr,Owatonna,MN,44.088176,-93.183073,220000.0,FOR_SALE,13,55060_1,"For sale: $220,000. Time for a lifestyle change. Well maintained townhome with partial basement. This home features, fireplace, master bath, south side sun room, and main floor laundry. Sell your snow shovel and lawn mower and let someone else do the work for you."
3,3,2,0,1,0,,,[],"Full, Partial Finished","['Carpet', 'Hardwood']",['Baseboard'],True,"['Central', 'Wall']",True,"['Range', 'Dishwasher', 'Refrigerator']",,,,True,False,,,3093.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,['City'],True,,,,,,,,False,0.23 acres,,,,False,170102423,False,False,,Residential-Single Family,,Single Family,,,['Concrete'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Victorian,,,761 - Owatonna,,761 - Owatonna,,761 - Owatonna,,,False,Owatonna,5549320,,"[{'name': 'AmenitiesUnit', 'value': 'Porch, Natural Woodwork, Kitchen Window, Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), French Doors, Master Bedroom Walk-In Closet'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'FireplaceLoc', 'value': 'Living Room, Gas Burning'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, Upper Level Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'DiningRoomDescription', 'value': 'Eat In Kitchen, Separate/Formal Dining Room'}, {'name': 'FrontageFeet', 'value': 'City, Curbs, Sidewalks'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55060,537 E Vine St,Owatonna,MN,44.085482,-93.21486,192900.0,FOR_SALE,40,55060_2,"For sale: $192,900. Charming three-story Victorian with ample space to spread out and storage galore. New kitchen flooring, beautiful original woodwork, and functioning fireplace make this the perfect place to call home. A second-floor sunroom calls you to relax on sunny winter days when sunshine is all you need. The newly painted third floor bonus room is currently being used as a bedroom but could easily be an office, craft or game room. The reading cove is a great little spot for a quiet moment to daydream. A large workshop in the basement is great for projects. Outdoors, the maintenance free vinyl siding and fence will give you time to relax.  Two porches offer pleasant areas for gathering or relaxing."
3,2,2,0,0,0,,,[],"Full, Finished (Livable), Sump Pump, Concrete Block, Daylight/Lookout Windows","['Carpet', 'Hardwood']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,True,False,,,2163.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,['City'],True,,,,,,,,False,0.29 acres,,,,False,173490203,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Split level,,,761 - Owatonna,,761 - Owatonna,,761 - Owatonna,,,False,Owatonna,5548738,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Vaulted Ceiling(s), Washer/Dryer Hookup, Walk-In Closet, Ceiling Fan(s), Cable'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'FireplaceLoc', 'value': 'Family Room, Gas Burning'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Full Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55060,995 18th St SE,Owatonna,MN,44.065834,-93.205125,245000.0,FOR_SALE,34,55060_3,"For sale: $245,000. Beautifully updated home, take a look and make it yous! The updates have been done for you! This quality built split home offers 3 bedrooms, and 2 full baths. Get ready for this list of updates: Flooring, paint, windows, patio door, lighting, Quartz countertop, stainless steel appliances, water softener, garage door/opener and 220 Amp service and landscaping reworked with landscape watering system. The time is now! Call for your private showing!"
3,2,1,1,0,0,,,[],Full,,['Forced air'],True,['Central'],True,,,,,,False,,,1216.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,,,,False,0.22 acres,,,,False,170032107,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Owatonna,5542490,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Detached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55060,1602 Bigelow Ave,Owatonna,MN,44.100764,-93.208107,146500.0,FOR_SALE,11,55060_4,"For sale: $146,500. "
3,2,0,0,0,0,,,,Finished,,['Forced air'],True,['Central'],True,,,,,,False,,,1798.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.21 acres,,,,False,175070110,False,False,,,,Single Family,,,['Wood'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,Owatonna #761,,Owatonna #761,,Owatonna #761,,,False,Owatonna,5547519,,[],55060,329 Mower Pl,Owatonna,MN,44.087,-93.240227,222000.0,FOR_SALE,14,55060_5,"For sale: $222,000. Clean, spacious split entry home on cul de sac. Easy access to freeways, shopping, schools and restaurants. Roof, water heater, washer and dishwasher replaced in 2011 &amp; 2012. See video tour and photos!"
4,2,1,0,1,0,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Range / Oven', 'Refrigerator']",,,,,False,,,1275.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.24 acres,,,,False,171320113,False,False,,,,Single Family,,,['Stone'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,Owatonna #761,,Owatonna #761,,Owatonna #761,,,False,Owatonna,5548794,,[],55060,229 Locust Ave,Owatonna,MN,44.08665,-93.207119,154900.0,FOR_SALE,27,55060_6,"For sale: $154,900. CALL/TEXT DARYL BAUER FOR A SHOWING OR A LIVE VIDEO TOUR!  
***952-240-5773***

Charming 2 story!  Need bedrooms?  This has 4 bedrooms on the upper level with the possibility of a 5th!  All freshened up with new flooring and paint throughout.  Features include central air, vinyl siding and updated windows.  2 car garage was built in 2010.  Huge yard with plenty of room to entertain on the deck.  Move in ready....call today!!"
4,2,0,0,0,0,,,,Finished,,['Forced air'],True,['Central'],True,,,,,True,False,,,1997.0,,,,['Attached Garage'],4,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.32 acres,,,,False,172740226,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,Owatonna #761,,Owatonna #761,,Owatonna #761,,,False,Owatonna,5548432,,[],55060,460 20th St NE,Owatonna,MN,44.104515,-93.217461,198000.0,FOR_SALE,23,55060_7,"For sale: $198,000. Great location! 4 bedroom, 2 bath walkout with 3 car garage has extra parking pad for boats, camper or extra vehicles. 3 bedrooms on one level plus finished lower level family room with warm and cozy fireplace, fenced in yard, deck and all located close to I-35. Great commuter location."
5,6,2,2,2,0,,,[],Daylight/Lookout Windows,['Laminate'],['Forced air'],True,['Central'],True,['Water Softener - Owned'],,,,True,False,,,4924.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,0,,,,True,,['Stucco'],,,['Water'],True,,,,,,,,False,0.86 acres,,,,False,174590108,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Owatonna,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Washer/Dryer Hookup, Main Floor Master Bedroom, Panoramic View'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor 1/2 Bath, Separate Tub & Shower, Upper Level 3/4 Bath, Full Jack &amp; Jill'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Concrete'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55060,1760 Denmark Pl NE,Owatonna,MN,44.100539,-93.195981,500000.0,FOR_SALE,0,55060_8,"For sale: $500,000. Newly remodeled home with countless upgrades!"
3,2,1,0,0,1,,,[],"Full, Sump Pump, Concrete Block","['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Range', 'Refrigerator', 'Washer', 'Dryer']",,,,False,False,,,1056.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.24 acres,,,,False,172710107,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,Owatonna #761,,Owatonna #761,,Owatonna #761,,,False,Owatonna,5548204,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Washer/Dryer Hookup'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Detached Garage, Driveway - Concrete'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Basement'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55060,550 23rd St NE,Owatonna,MN,44.107301,-93.214859,174900.0,FOR_SALE,20,55060_9,"For sale: $174,900. Check out this beautiful, low maintenance home! With a great location, just on the outskirts of town with convenient access to I-35! This location is prime-with close proximity to schools, churches, &amp; parks. Property features a fabulous back yard with room to play &amp; a large deck, plus an over-sized &amp; insulated 2 car garage that could easily be heated to keep your vehicles &amp; toys comfy all winter. The floor plan is ideal for a rambler, with 3 bedrooms on the main level and potential for finishing the lower level for added 1000+ living space-add a 4th bedroom, bathroom, &amp; family room! Everyone will love &amp; appreciate the stunning updated kitchen, modern finishes/colors, &amp; all major updates already completed: newer furnace, newer roof, stainless steel appliances, newer windows. Hard to believe, but it could be yours! Pride in ownership shines in this meticulous rambler..move right in and enjoy!"
