bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
1,1,1,0,0,0,,,[],"Full, Finished (Livable), Egress Windows, Daylight/Lookout Windows",['Tile'],['Forced air'],True,['Wall'],True,"['Microwave', 'Refrigerator', 'Washer', 'Dryer']",,,,,False,,,870.0,,,,['Detached Garage'],0,,False,False,,False,,False,,,,,,,,,,['Stucco'],,,,,,,,,,,,False,3.81 acres,,,,False,3402924340189,False,False,,Residential-Single Family,,Condo,,,,Other,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,1 - Minneapolis,,1 - Minneapolis,,1 - Minneapolis,,,False,Minneapolis,5551106,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Tiled Floors, Multiple Phone Lines'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Upper Level Full Bath'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Fence', 'value': 'Wood, Chain Link'}, {'name': 'GarageDescription', 'value': 'Driveway - Asphalt, Driveway - Concrete, Other'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'HandicapAccess', 'value': 'Other'}, {'name': 'FrontageFeet', 'value': 'Cul De Sac'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Sanitation, Snow/Lawn Care, Outside Maintenance, Building Exterior, Water/Sewer, Hazard Insurance, Heating'}]",55408,2930 Blaisdell Ave APT 226,Minneapolis,MN,44.949508,-93.28052,115000.0,FOR_SALE,13,55408_0,"For sale: $115,000. Move in ready. New paint and carpet"
3,2,0,0,0,0,,,,Partially finished,['Hardwood'],['Other'],True,,,,,,,True,False,,,1800.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,,,,['Stucco'],,,,,,,,,,,,False,0.13 acres,,,,False,0302824320162,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,Minneapolis #1,,Minneapolis #1,,Minneapolis #1,,,False,Minneapolis,5550686,,[],55408,3526 Garfield Ave,Minneapolis,MN,44.938548,-93.287257,400000.0,FOR_SALE,40,55408_1,"For sale: $400,000. Fantastic modern home meets old world charm! Stunning kitchen remodel (2018) with all the gourmet upgrades you are looking for including custom cabinetry, quartz countertops, mercury mosaic tilework, open shelving and commerical appliances.Also featuring updated bathrooms, hardwood floors, built-ins, main floor family room, huge screened porch, 2nd level sunroom, fresh paint, new lighting, new garage door, new landscaping, fiber optic internet and more! Close to Lyn-Lake, uptown, lakes and all the fun! Equity potential in the 3rd and lower levels. Don't miss out!"
1,1,1,0,0,0,,,[],None,"['Hardwood', 'Tile']",['Baseboard'],True,['Other'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator']",,,,False,False,,,632.0,,,,['Off street'],0,,False,False,,False,,False,,,,1,,,False,False,,"['Brick', 'Stone', 'Stucco']",,,,,False,,,,,,,False,0.2 acres,,,,False,0302824320300,False,False,,Residential-Single Family,,Condo,,,,Built up,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Minneapolis,5500871,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Hardwood Floors, Tiled Floors, Walk-In Closet, Cable, Intercom System'}, {'name': 'Exterior', 'value': 'Brick/Stone, Stucco'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water, Baseboard'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less, Flat'}, {'name': 'AmenitiesShared', 'value': 'Coin-op Laundry Owned, Security Building'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'GarageDescription', 'value': 'Other, Paved Lot'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Sanitation, Outside Maintenance, Building Exterior, Professional Mgmt, Water/Sewer, Parking Space, Hazard Insurance, Security System, Heating, Air Conditioning, Snow Removal, Lawn Care'}]",55408,3446 Pleasant Ave APT 10,Minneapolis,MN,44.939694,-93.283451,160000.0,FOR_SALE,1,55408_2,"For sale: $160,000. Beautifully Updated Condo in the heart of Minneapolis. Close to Uptown, Restaurants, Shopping and easy access to the Freeway. 42 inch Maple Cabinets, Granite Counters, tiled and Hardwood flooring, all new windows and plumbing. HOA fees include all utilites except Electric. Great opportunity to own for less than renting!"
2,3,2,0,1,0,,,[],None,"['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,1563.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Stucco'],,,,,,,,,,,,False,0.04 acres,,,,False,3302924440343,False,False,,Residential-Single Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,1 - Minneapolis,,1 - Minneapolis,,1 - Minneapolis,,,False,Minneapolis,5499767,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Hardwood Floors, Tiled Floors, Patio'}, {'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor 1/2 Bath'}, {'name': 'DiningRoomDescription', 'value': 'Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Heated Garage, Underground Garage'}, {'name': 'FireplaceLoc', 'value': 'Living Room'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Sanitation, Snow/Lawn Care, Outside Maintenance, Building Exterior, Professional Mgmt, Water/Sewer, Hazard Insurance'}]",55408,2818 Aldrich Ave S #101,Minneapolis,MN,44.951475,-93.289593,449900.0,FOR_SALE,35,55408_3,"For sale: $449,900. Welcome to the best that Track 29 has to offer! This is one of the only modern 2-level townhome options in Minneapolis. The spacious corner unit has an open main level featuring a stunning, updated kitchen. Upper level features large master suite and second bedroom with ensuite bath. Enjoy the sunshine on your private patio space and be near the Greenway, restaurants and shopping. Take advantage of the shared amenities with Track 29 apartments including fitness room, pool, rooftop deck. Please see MatterPort Virtual tour link prior to booking a showing."
3,2,1,0,1,0,,,[],Unfinished,['Hardwood'],['Radiant'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal', 'Gas Water Heater']",,,,False,False,,,1622.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,False,True,,['Stucco'],,,['City'],True,False,,,,,,,False,0.11 acres,,,,False,0402824410008,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,2006,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,1 - Minneapolis,,1 - Minneapolis,,1 - Minneapolis,,,False,Minneapolis,5550783,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Natural Woodwork, Hardwood Floors, Patio, Ceiling Fan(s), Hot Tub'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Heated Garage, Driveway - Concrete'}, {'name': 'Fence', 'value': 'Wood'}, {'name': 'HeatingDescription', 'value': 'Hot Water, Radiant'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'BathDesc', 'value': 'Main Floor 1/2 Bath, Upper Level Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'DiningRoomDescription', 'value': 'Separate/Formal Dining Room'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55408,3425 Aldrich Ave S,Minneapolis,MN,44.940466,-93.28911,399900.0,FOR_SALE,31,55408_4,"For sale: $399,900. Classic 3 bed, 2 bath foursquare house in South Uptown! Hard to find features including 3 bedrooms on the 2nd level, a guest bathroom on the main level, an open porch in the front and a private fenced-in back yard. Enjoy countless updates including a remodeled kitchen with high-end SS appliances, quartz countertops, &amp; marble backsplash; three new mini-split AC units; an attached &amp; heated 2-car garage; a hot tub; and a newer roof and water heater. Don't miss the small details like the sandblasted &amp; powder coated radiators, the stained glass windows, and the garden beds ready to grow your own veggies. The third level features a bonus area for an office, workout space, or craft studio. Only one mile from Bde Maka Ska, one mile from Lake Harriet, and a short walk to the rose gardens. Great walkability to the Greenway and everything Uptown has to offer."
1,1,1,0,0,0,,,[],,,['Baseboard'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator']",,,,,False,,,601.0,,,,,,,False,,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.23 acres,,,,False,0302824230223,False,False,,Residential-Multi-Family,,Condo,,,,Built up,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,Minneapolis - 1,,Minneapolis - 1,,Minneapolis - 1,,,False,Minneapolis,5550035,,"[{'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water, Baseboard'}, {'name': 'GarageDescription', 'value': 'Driveway - Asphalt, Uncovered/Open, Assigned'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'AmenitiesShared', 'value': 'Security Building'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Exterior', 'value': 'Stucco'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Shared Amenities, Sanitation, Snow/Lawn Care, Outside Maintenance, Building Exterior, Professional Mgmt, Water/Sewer, Parking Space, Hazard Insurance, Heating'}, {'name': 'TaxYear', 'value': '2020.00'}]",55408,3236 Garfield Ave UNIT 1,Minneapolis,MN,44.943582,-93.287215,134900.0,FOR_SALE,29,55408_5,"For sale: $134,900. Welcome to Uptown and LynLake! This rarely available bright corner unit has windows facing South and East, wood floors throughout, updated kitchen with all stainless steel appliances, granite counters, and an extra deep undermount sink. The bedroom boasts a custom closet built-in while the bathroom features a granite counter, undermount sink, and an extra tall vanity to save your back! Dues include all utilities except electric and internet. Next to the Garfield Community Garden, steps from Painter Park, and close to the Uptown Greenway bike trail, restaurants, shops, and more! You'll love this super convenient living! Don't miss this one with your own dedicated off-street parking space!"
2,1,0,0,0,0,,,[],Unfinished,['Hardwood'],['Other'],True,,,['Disposal'],,,,False,False,,,887.0,,,,['Detached Garage'],,,False,,,False,,False,,,,2,,,False,False,,"['Brick', 'Stone']",,,,,False,,,,,,,False,0.13 acres,,,,False,0302824320307,False,False,,Residential-Single,,Condo,,,,Other,,,False,,,False,,,,['Connected'],,,,,,,,,,,True,False,,Craftsman,,,Minneapolis #1,,Minneapolis #1,,Minneapolis #1,,,False,Minneapolis,5549768,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'HeatingDescription', 'value': 'Hot Water'}, {'name': 'HandicapAccess', 'value': 'None'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'AmenitiesShared', 'value': 'Coin-op Laundry Owned'}, {'name': 'Water', 'value': 'Connected'}]",55408,3534 Harriet Ave APT 2,Minneapolis,MN,44.938307,-93.285992,229900.0,FOR_SALE,19,55408_6,"For sale: $229,900. Beautiful completely updated condo in great location within walking distance to Uptown and Lake Bde Maka Ska. Perfect combination of old world charm with modern updates. Gorgeous gourmet kitchen with stainless steel appliances, granite counters, tile flooring and exposed brick. Great open floor plan with beautiful hardwood floors, updated bath, &amp; freshly painted. Two storage units, shared patio, charming building, wired for fiber optic internet. Truly a move-in condition unit!"
3,3,2,0,1,0,,,[],Full,"['Hardwood', 'Tile']",['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Cooktop', 'Wall Oven']",,,,True,False,,,3952.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,"['Brick', 'Cement concrete', 'Stone']",,,['Water'],True,True,,,,,,,False,,,,,False,,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Minneapolis,5474164,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Natural Woodwork, Hardwood Floors, Tiled Floors, Sun Room, Skylight, Kitchen Center Island, Master Bedroom Walk-In Closet, Panoramic View'}, {'name': 'BathDesc', 'value': 'Private Master, Main Floor 1/2 Bath, Upper Level Full Bath, Separate Tub & Shower, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Cement Board'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Family Room, Wood Stove'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'HeatingDescription', 'value': 'Forced Air, Wood Stove'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'LakeWaterfront', 'value': 'Lake View'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'SpecialSearch', 'value': '2nd Floor Laundry'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}]",55408,3145 E Bde Maka Ska Pkwy,Minneapolis,MN,44.944,-93.293323,1300000.0,FOR_SALE,24,55408_7,"For sale: $1,300,000. Only Virtual showings during shelter in place order. Unique luxury property with a prime ECCO location. Spectacular lake views with all the fun of the lake right out your front door. Major updates include roof(2013), upper level windows(2013), Hardie Board siding (2013), newer furnace(2)/AC(2). Modern Kitchen, Sun drenched living room w/high ceilings, sun room with amazing lake views. 3rd floor master suite with panoramic lake views, huge WIC and full bath. 2nd floor offers updated Maple Floors and built ins with a cozy warm feel. The 2nd floor also offers great office/flex space overlooking the lake. Entertain in style on your urban roof top deck. Walk to all the restaurants/night life uptown has to offer. Two car attached garage, and tons of basement storage."
4,4,3,0,1,0,,,[],"Full, Finished (Livable), Egress Windows","['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,3630.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,,,,False,False,,"['Brick', 'Stone', 'Stucco']",,,['Water'],True,True,,,,,,,False,0.24 acres,,,,False,3302924310061,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Minneapolis,5348819,,"[{'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor 1/2 Bath, Full Basement, Upper Level Full Bath, Walk-In Shower Stall'}, {'name': 'Exterior', 'value': 'Brick/Stone, Stucco'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Separate/Formal Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Family Room'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Garage Door Opener, Heated Garage, Driveway - Concrete, Driveway - Shared'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Sidewalks'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'LakeWaterfront', 'value': 'Lake View'}, {'name': 'WaterfrontView', 'value': 'West'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55408,2675 E Lake Of The Isles Pkwy,Minneapolis,MN,44.955299,-93.300979,1490000.0,FOR_SALE,55,55408_8,"For sale: $1,490,000. Sophisticated East Lake of the Isles Parkway residence with expansive westerly views of the lake.  The main level features a dramatic two-story living room with a wall of windows that lets you take in beautiful view, an elegant dining room, an expansive kitchen with center island and butler's pantry, a large family room with fireplace, a screen porch with access to the front and rear yards, a mud room, and a half bath. Upstairs there are an office with lake views, and two bedrooms and two full baths.  The fabulous master bedroom includes an en suite bath, walk-in closet, and balcony overlooking Isles.  The lower level features two bedrooms, a full bath and laundry.  The property includes a rare attached three car garage with an expansive storage loft above.  Highly walkable - close to Hennepin Avenue/Uptown shopping and restaurants.  And, of course, the Isles walking trails are right outside your door.  Put your walking shoes on and come see this wonderful home."
3,2,1,1,0,0,,,[],,['Tile'],['Forced air'],True,,,"['Range', 'Microwave', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer', 'Disposal']",,,,False,False,,,1885.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,3,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.24 acres,,,,False,0302824210460,False,False,,Residential-Multi-Family,,Townhouse,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Minneapolis,5510170,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Kitchen Window, Tiled Floors, Master Bedroom Walk-In Closet, Main Floor Master Bedroom, Paneled Doors'}, {'name': 'BathDesc', 'value': 'Main Floor 3/4 Bath, Main Floor Full Bath'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Living/Dining Room, Breakfast Bar'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'HandicapAccess', 'value': 'No Stairs External'}, {'name': 'GarageDescription', 'value': 'Tuckunder Garage'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'AssocFeeIncludes', 'value': 'Snow/Lawn Care, Outside Maintenance, Water/Sewer, Hazard Insurance'}, {'name': 'TaxYear', 'value': '2020.00'}]",55408,203 W 31st St,Minneapolis,MN,44.946382,-93.281785,215000.0,FOR_SALE,22,55408_9,"For sale: $215,000. Lovely Lyndale neighborhood two story townhome with all living areas on one level. There's room for all in this fantastic three bedroom two bathroom layout featuring large eat-in kitchen with breakfast bar, spacious informal dining area and an adjoining deck. Newer construction offers large sunlit rooms in a more energy efficient building located just blocks from all the parks, lakes, shops and restaurants South Minneapolis has to offer and complete with your own private tuck-under garage. Request your private showing of this home today!"
